epoch,final_activation_mask1_accuracy,final_activation_mask1_loss,final_activation_mask2_accuracy,final_activation_mask2_loss,loss,score_accuracy,score_auc_1,score_f1_m,score_loss,val_final_activation_mask1_accuracy,val_final_activation_mask1_loss,val_final_activation_mask2_accuracy,val_final_activation_mask2_loss,val_loss,val_score_accuracy,val_score_auc_1,val_score_f1_m,val_score_loss
41,0.9857142567634583,0.05203106626868248,0.5142857432365417,0.6949095726013184,0.32975098703588757,0.9892857074737549,0.9974988698959351,0.9930402636528015,0.049782585352659225,0.75,1.276506781578064,0.675000011920929,0.6852394342422485,1.0604537785053254,0.8500000238418579,0.9725273847579956,0.8627704381942749,0.41983142495155334
42,0.9785714149475098,0.041845548897981644,0.4892857074737549,0.7119162678718567,0.3301646862711225,0.9857142567634583,0.998309314250946,0.9863491654396057,0.05220330134034157,0.7749999761581421,1.806871771812439,0.3499999940395355,0.958585262298584,2.065532124042511,0.7749999761581421,0.759615421295166,0.8194138407707214,1.1843907833099365
43,0.9928571581840515,0.019472097977995872,0.48571428656578064,0.7081394195556641,0.29824717811175755,0.9928571581840515,0.9995918273925781,0.9916883111000061,0.030935535207390785,0.7250000238418579,1.5515241622924805,0.32499998807907104,0.6956331133842468,1.9266530334949494,0.75,0.7554944753646851,0.8094016909599304,1.205351710319519
44,0.9928571581840515,0.019666407257318497,0.5071428418159485,0.6985747218132019,0.2803990134171077,0.9964285492897034,0.9998979568481445,0.9959183931350708,0.0191758181899786,0.8500000238418579,0.6218011975288391,0.3499999940395355,0.7338579893112183,0.9144250690937042,0.824999988079071,0.8818681836128235,0.8084848523139954,0.46403273940086365
0,0.6285714507102966,0.6610403656959534,0.4821428656578064,0.758925199508667,27.412385995047433,0.5357142686843872,0.5453685522079468,0.4137643277645111,0.8257333040237427,0.6499999761581421,0.6796548962593079,0.6499999761581421,0.6849961876869202,23.03597984313965,0.6499999761581421,0.5,0.761025607585907,0.6488086581230164
1,0.6892856955528259,0.6165522336959839,0.48571428656578064,0.7533600330352783,19.72395101274763,0.5857142806053162,0.6132301688194275,0.5510596036911011,0.701751708984375,0.6499999761581421,0.6683104634284973,0.3499999940395355,0.7120912075042725,16.439663696289063,0.6499999761581421,0.47252747416496277,0.761025607585907,0.6503870487213135
2,0.7464285492897034,0.49799320101737976,0.4928571283817291,0.7210156917572021,13.883744294302804,0.6464285850524902,0.7484425902366638,0.6340362429618835,0.5917152762413025,0.6499999761581421,0.6667016744613647,0.3499999940395355,0.746167778968811,11.748423004150391,0.6499999761581421,0.45879122614860535,0.761025607585907,0.6952804327011108
3,0.7535714507102966,0.4916045665740967,0.49642857909202576,0.7409669160842896,9.84823864528111,0.6964285969734192,0.7850510478019714,0.6768706440925598,0.5481563210487366,0.6499999761581421,0.649940013885498,0.3499999940395355,0.757623553276062,8.509257888793945,0.6499999761581421,0.4175824224948883,0.761025607585907,0.7418769598007202
4,0.8035714030265808,0.4250800609588623,0.5178571343421936,0.731724739074707,7.057097326006208,0.7428571581840515,0.8321480751037598,0.7409540414810181,0.5095439553260803,0.6499999761581421,0.6604562997817993,0.3499999940395355,0.7481425404548645,6.285367679595947,0.6499999761581421,0.4890109896659851,0.761025607585907,0.7272690534591675
5,0.8321428298950195,0.38981854915618896,0.4535714387893677,0.7183437347412109,5.156702395847866,0.7714285850524902,0.8661460876464844,0.7662543654441833,0.45140743255615234,0.6499999761581421,0.6821770668029785,0.3499999940395355,0.7702636122703552,4.86808671951294,0.6499999761581421,0.4203296899795532,0.761025607585907,0.7629485726356506
6,0.8785714507102966,0.31853002309799194,0.5071428418159485,0.7240071296691895,3.7994631494794575,0.875,0.9309608340263367,0.8394083380699158,0.32736894488334656,0.6499999761581421,0.6788573265075684,0.3499999940395355,0.7788220643997192,3.7798376083374023,0.6499999761581421,0.46291208267211914,0.761025607585907,0.6688229441642761
7,0.9071428775787354,0.23762615025043488,0.5107142925262451,0.7147702574729919,2.9034883431025915,0.8785714507102966,0.9518809914588928,0.8467903733253479,0.2840821444988251,0.6499999761581421,0.7115647196769714,0.3499999940395355,0.7071415185928345,3.1001838207244874,0.6499999761581421,0.4931319057941437,0.761025607585907,0.6634429693222046
8,0.9107142686843872,0.2568945586681366,0.4892857074737549,0.7119514346122742,2.3816921506609234,0.9035714268684387,0.9359642267227173,0.8849948048591614,0.3267419934272766,0.6499999761581421,0.7570287585258484,0.6499999761581421,0.6773983836174011,2.6214257717132567,0.6499999761581421,0.4615384638309479,0.761025607585907,0.649579644203186
9,0.9142857193946838,0.2110002338886261,0.4928571283817291,0.7080069780349731,1.8482594251632691,0.9321428537368774,0.9759644865989685,0.9248853325843811,0.19628117978572845,0.6499999761581421,0.7752453684806824,0.3499999940395355,0.7218095660209656,2.3185383319854735,0.6499999761581421,0.41620880365371704,0.761025607585907,0.6512346267700195
10,0.9107142686843872,0.2437165081501007,0.4821428656578064,0.7125430107116699,1.6515906640461513,0.8928571343421936,0.9522820115089417,0.8410760164260864,0.2772148549556732,0.6499999761581421,0.7217172980308533,0.3499999940395355,0.7530680894851685,2.058328557014465,0.6499999761581421,0.46291208267211914,0.761025607585907,0.6480625867843628
11,0.9428571462631226,0.17086036503314972,0.5392857193946838,0.6981427073478699,1.3937923840114048,0.8964285850524902,0.9607062339782715,0.8965530395507812,0.2515469789505005,0.6499999761581421,0.7675181031227112,0.6499999761581421,0.678610622882843,1.8814774990081786,0.6499999761581421,0.4931319057941437,0.761025607585907,0.6489946842193604
12,0.9714285731315613,0.10631503909826279,0.5071428418159485,0.7125954627990723,1.1167426228523254,0.9535714387893677,0.9898282289505005,0.9549083113670349,0.13627886772155762,0.6499999761581421,0.8773293495178223,0.6499999761581421,0.6686288118362427,1.7834496974945069,0.6499999761581421,0.5082417726516724,0.761025607585907,0.6478602886199951
13,0.9178571701049805,0.2258024960756302,0.4714285731315613,0.7105045914649963,1.149609134878431,0.8928571343421936,0.9574217796325684,0.8960751891136169,0.25671032071113586,0.6499999761581421,0.9271947145462036,0.6499999761581421,0.6588243246078491,1.685545802116394,0.6499999761581421,0.44505494832992554,0.761025607585907,0.6510688066482544
14,0.9357143044471741,0.20577196776866913,0.5535714030265808,0.6904484629631042,0.9814036181994847,0.9357143044471741,0.9755322933197021,0.9189217686653137,0.191801980137825,0.6499999761581421,0.8186553120613098,0.3499999940395355,0.7285836338996887,1.620698094367981,0.6499999761581421,0.3420329689979553,0.761025607585907,0.6733954548835754
15,0.9821428656578064,0.054796554148197174,0.5,0.7030960917472839,0.7393412011010306,0.9892857074737549,0.9992345571517944,0.9844897389411926,0.05456541106104851,0.6499999761581421,0.9819386601448059,0.3499999940395355,0.713442325592041,1.8447723865509034,0.6499999761581421,0.35851648449897766,0.761025607585907,0.9070461988449097
16,0.9678571224212646,0.09879182279109955,0.47857141494750977,0.7071138024330139,0.743522458417075,0.9535714387893677,0.9939864873886108,0.9562976360321045,0.10197284072637558,0.6499999761581421,1.1069977283477783,0.6499999761581421,0.6912926435470581,1.8348335027694702,0.6499999761581421,0.5109890103340149,0.761025607585907,0.9284059405326843
17,0.9642857313156128,0.09311160445213318,0.44999998807907104,0.7077921032905579,0.7073985474450247,0.9464285969734192,0.9912683963775635,0.9477303624153137,0.12380105257034302,0.6499999761581421,1.044936180114746,0.5,0.6944979429244995,1.8890904664993287,0.675000011920929,0.5892857313156128,0.7743589282035828,1.0415146350860596
18,0.9785714149475098,0.07749591767787933,0.5107142925262451,0.7015981078147888,0.627524949823107,0.9607142806053162,0.9958144426345825,0.9493981599807739,0.08673439174890518,0.6499999761581421,1.1081714630126953,0.6499999761581421,0.6756183505058289,1.5070037484169005,0.699999988079071,0.759615421295166,0.7871794700622559,0.6835703253746033
19,0.9321428537368774,0.1754942685365677,0.4928571283817291,0.7094446420669556,0.7694203061716897,0.9214285612106323,0.9628717303276062,0.8892327547073364,0.23668265342712402,0.6499999761581421,0.6776153445243835,0.6499999761581421,0.6534713506698608,1.5906844854354858,0.6499999761581421,0.7664834856987,0.761025607585907,0.9371201395988464
20,0.9821428656578064,0.07513955980539322,0.5,0.706409215927124,0.5885496139526367,0.9678571224212646,0.9890512228012085,0.9694660902023315,0.11274339258670807,0.824999988079071,0.3689887821674347,0.625,0.6469192504882812,1.594932460784912,0.6499999761581421,0.8695054650306702,0.5264068841934204,1.0607631206512451
21,0.9642857313156128,0.09166941791772842,0.49642857909202576,0.7097471356391907,0.6013519942760468,0.9464285969734192,0.9847673177719116,0.9395958781242371,0.1434287428855896,0.7749999761581421,0.768968403339386,0.6499999761581421,0.6377114057540894,1.4445767045021056,0.7749999761581421,0.7568681240081787,0.822222113609314,0.8167826533317566
22,0.9821428656578064,0.07366250455379486,0.4392857253551483,0.7146281599998474,0.5462978286402566,0.9571428298950195,0.9930950403213501,0.9280725717544556,0.11020778119564056,0.7250000238418579,1.2570757865905762,0.6499999761581421,0.6829002499580383,2.7596056044101713,0.699999988079071,0.7142857313156128,0.7876922488212585,1.9880683422088623
23,0.9821428656578064,0.050178274512290955,0.5321428775787354,0.695580780506134,0.5104414130960192,0.9678571224212646,0.9927231073379517,0.9629355072975159,0.1075158566236496,0.800000011920929,0.7558457255363464,0.6499999761581421,0.6744334697723389,1.8589548885822296,0.7250000238418579,0.8228021860122681,0.8005127906799316,1.2560750246047974
24,0.9821428656578064,0.06899651139974594,0.5321428775787354,0.6976435780525208,0.5023828319140843,0.9678571224212646,0.9926450848579407,0.9649758338928223,0.1087513118982315,0.675000011920929,1.6979701519012451,0.6499999761581421,0.7240566611289978,2.101461386680603,0.625,0.6469780206680298,0.745787501335144,1.2229760885238647
25,0.9642857313156128,0.0974874347448349,0.4535714387893677,0.7123145461082458,0.5192091984408242,0.9607142806053162,0.9850643277168274,0.9530856609344482,0.12614382803440094,0.75,1.0468610525131226,0.4000000059604645,0.7205384373664856,1.4462730050086976,0.75,0.7527472376823425,0.8036629557609558,0.7746833562850952
26,0.9821428656578064,0.06779158860445023,0.5071428418159485,0.6949200630187988,0.46617508019719806,0.9678571224212646,0.9944642782211304,0.9627993106842041,0.10313256829977036,0.8500000238418579,0.3341807723045349,0.3499999940395355,0.9377738833427429,0.9036835789680481,0.8500000238418579,0.9615384340286255,0.8411809802055359,0.39218777418136597
27,0.9928571581840515,0.03407786041498184,0.5249999761581421,0.691798210144043,0.4169057760919843,0.9821428656578064,0.9953817129135132,0.9833188652992249,0.072927325963974,0.875,0.22800448536872864,0.3499999940395355,0.8613584637641907,0.6117094933986664,0.8999999761581421,0.9917582869529724,0.8999999761581421,0.1573881357908249
28,0.9714285731315613,0.10223861783742905,0.5107142925262451,0.7019903063774109,0.48635930163519725,0.9714285731315613,0.9864358901977539,0.9704917073249817,0.12660814821720123,0.824999988079071,0.4955310821533203,0.375,0.7404457330703735,0.8243143200874329,0.8500000238418579,0.8887362480163574,0.851282000541687,0.33934810757637024
29,0.9750000238418579,0.09069979935884476,0.5035714507102966,0.7010883688926697,0.4285323560237885,0.9821428656578064,0.9950761795043945,0.9854875802993774,0.07238321006298065,0.7749999761581421,0.9422324895858765,0.6000000238418579,0.6829239726066589,1.6727076292037963,0.7749999761581421,0.923076868057251,0.822222113609314,1.0822913646697998
30,0.9750000238418579,0.06860172748565674,0.4821428656578064,0.7019904255867004,0.42443725892475676,0.9678571224212646,0.9937385320663452,0.9654994606971741,0.09507135301828384,0.75,1.4277877807617188,0.550000011920929,0.6776019930839539,2.3854380369186403,0.7250000238418579,0.7857142686843872,0.8005127906799316,1.656424880027771
31,0.9928571581840515,0.026843151077628136,0.5107142925262451,0.6985725164413452,0.35449995228222436,0.9857142567634583,0.9995402693748474,0.9875489473342896,0.039763711392879486,0.75,2.015286922454834,0.6499999761581421,0.6982169151306152,3.0950248420238493,0.699999988079071,0.6071428656578064,0.7871794700622559,2.1868350505828857
32,0.9821428656578064,0.03795026242733002,0.4749999940395355,0.7075298428535461,0.38437694907188413,0.9678571224212646,0.9971356391906738,0.9645553827285767,0.07320327311754227,0.7749999761581421,1.7978544235229492,0.6499999761581421,0.6633400321006775,2.325709766149521,0.75,0.7857142686843872,0.8088887929916382,1.5032588243484497
33,0.9892857074737549,0.04713064804673195,0.5035714507102966,0.694389820098877,0.3657189224447523,0.9785714149475098,0.9965816140174866,0.9784824848175049,0.06176244094967842,0.824999988079071,1.110586404800415,0.6499999761581421,0.6627252697944641,1.5559844195842742,0.800000011920929,0.8351647853851318,0.8333333134651184,0.9443894624710083
34,0.9750000238418579,0.06963390111923218,0.5214285850524902,0.702473521232605,0.42491319605282374,0.9571428298950195,0.9904512166976929,0.953382134437561,0.11880630999803543,0.7749999761581421,1.136721134185791,0.5,0.6826378107070923,1.170404851436615,0.800000011920929,0.8585164546966553,0.8333333134651184,0.5578286647796631
35,0.9928571581840515,0.01870824582874775,0.5571428537368774,0.6850987076759338,0.3096664420195988,0.9964285492897034,0.9999486207962036,0.9968253970146179,0.024958748370409012,0.824999988079071,0.9917981028556824,0.3499999940395355,0.9714819192886353,1.2880269110202789,0.8500000238418579,0.8214285969734192,0.8751514554023743,0.6225314736366272
36,1.0,0.008463846519589424,0.4821428656578064,0.7076971530914307,0.31357886876378743,0.9857142567634583,0.9996936917304993,0.986315906047821,0.026747796684503555,0.75,1.6481914520263672,0.30000001192092896,0.7441035509109497,2.196115326881409,0.75,0.7541208863258362,0.8094016909599304,1.411104440689087
37,0.9928571581840515,0.026981670409440994,0.48571428656578064,0.7119701504707336,0.3188180889402117,0.9892857074737549,0.999793529510498,0.9859740138053894,0.03030700981616974,0.800000011920929,0.6653863787651062,0.3499999940395355,0.84660404920578,0.9603981018066406,0.8500000238418579,0.8983517289161682,0.8749183416366577,0.44149303436279297
38,0.9964285492897034,0.04167164862155914,0.5428571701049805,0.6887205243110657,0.3449033200740814,0.9714285731315613,0.9950768947601318,0.9714894890785217,0.06479382514953613,0.800000011920929,1.4669225215911865,0.625,0.6737098693847656,1.7902353167533875,0.800000011920929,0.848901093006134,0.8333333134651184,1.0929434299468994
39,1.0,0.007588477805256844,0.47857141494750977,0.707709550857544,0.307588255405426,0.9857142567634583,0.9994641542434692,0.9755799174308777,0.037626683712005615,0.7749999761581421,1.161134958267212,0.375,0.8007415533065796,1.5516609728336335,0.800000011920929,0.8873626589775085,0.8333333134651184,0.9063305854797363
40,1.0,0.006471386179327965,0.4464285671710968,0.7137553691864014,0.29465492708342417,0.9928571581840515,0.9996935129165649,0.9878787398338318,0.02202831581234932,0.7749999761581421,1.0633472204208374,0.6499999761581421,0.6425219178199768,1.3778866976499557,0.824999988079071,0.8640110492706299,0.8476190567016602,0.8121204376220703
41,0.9892857074737549,0.021838007494807243,0.550000011920929,0.6926482915878296,0.29257609801633017,0.9928571581840515,0.9994639754295349,0.9863945841789246,0.025759665295481682,0.75,1.3179196119308472,0.6499999761581421,0.6283302307128906,1.5673494905233383,0.75,0.7417582273483276,0.7666666507720947,0.9337743520736694
42,1.0,0.0028807399794459343,0.5464285612106323,0.6951056718826294,0.2662330184664045,1.0,0.9999999403953552,1.0,0.007551636081188917,0.7749999761581421,1.3514491319656372,0.5,0.6983519792556763,1.5586497008800506,0.75,0.7857142686843872,0.7999999523162842,0.8948086500167847
43,0.9750000238418579,0.09791909158229828,0.42500001192092896,0.7077196836471558,0.39416891506740026,0.9750000238418579,0.9905848503112793,0.9513273239135742,0.1048002615571022,0.824999988079071,0.9739328622817993,0.44999998807907104,0.7112642526626587,2.176827299594879,0.800000011920929,0.75,0.8333333134651184,1.6171188354492188
44,0.9714285731315613,0.08403663337230682,0.5464285612106323,0.697094202041626,0.3806538999080658,0.9642857313156128,0.9934292435646057,0.9648295640945435,0.09623026847839355,0.7250000238418579,0.8254541158676147,0.4749999940395355,0.7008063793182373,0.879443907737732,0.7749999761581421,0.9093406200408936,0.7656254172325134,0.37961143255233765
0,0.6535714268684387,0.6527936458587646,0.5142857432365417,0.7774396538734436,28.753110776628766,0.5142857432365417,0.49789947271347046,0.3994053602218628,1.0437777042388916,0.6499999761581421,0.6890727281570435,0.3499999940395355,0.6971319913864136,24.549839401245116,0.6499999761581421,0.5,0.761025607585907,0.66811203956604
1,0.7035714387893677,0.6262634992599487,0.5714285969734192,0.7167361378669739,21.40344614301409,0.5321428775787354,0.5507710576057434,0.5206480622291565,0.7631880640983582,0.6499999761581421,0.6803592443466187,0.6499999761581421,0.6881030797958374,18.199553298950196,0.3499999940395355,0.40109890699386597,0.0,0.7076719403266907
2,0.7142857313156128,0.5688323378562927,0.47857141494750977,0.7687186598777771,15.69184137071882,0.5785714387893677,0.58984375,0.3750196099281311,0.684601366519928,0.6499999761581421,0.6861127614974976,0.6499999761581421,0.6809723973274231,13.323841857910157,0.6499999761581421,0.48076921701431274,0.761025607585907,0.6728283166885376
3,0.7964285612106323,0.4752589762210846,0.47857141494750977,0.7368025183677673,11.417027119227818,0.6678571701049805,0.730651319026947,0.6640424728393555,0.606558620929718,0.6499999761581421,0.6526145339012146,0.6499999761581421,0.6627501249313354,9.796144104003906,0.6499999761581421,0.6071428656578064,0.761025607585907,0.6507753133773804
4,0.7928571701049805,0.4356347322463989,0.5178571343421936,0.7359303832054138,8.414238589150566,0.6785714030265808,0.7579487562179565,0.6213852763175964,0.5807769894599915,0.6499999761581421,0.6489909887313843,0.6499999761581421,0.6729923486709595,7.347391033172608,0.6499999761581421,0.6456044316291809,0.761025607585907,0.6565894484519958
5,0.8464285731315613,0.3716965913772583,0.4892857074737549,0.7378568649291992,6.2002876826695035,0.7857142686843872,0.8678046464920044,0.7713831663131714,0.4522727131843567,0.6499999761581421,0.6477580070495605,0.6499999761581421,0.6634000539779663,5.641584205627441,0.6499999761581421,0.48076921701431274,0.761025607585907,0.6525513529777527
6,0.8464285731315613,0.3849145174026489,0.46071428060531616,0.7275363802909851,4.746356201171875,0.8178571462631226,0.8916972875595093,0.8195340633392334,0.4281337261199951,0.6499999761581421,0.6496139764785767,0.6499999761581421,0.660241961479187,4.4655414581298825,0.6499999761581421,0.5,0.761025607585907,0.6619285345077515
7,0.8999999761581421,0.2437835931777954,0.5285714268684387,0.7215408682823181,3.5909144605909074,0.8535714149475098,0.9394620060920715,0.8375959992408752,0.3121798634529114,0.6499999761581421,0.6728137135505676,0.6499999761581421,0.6664731502532959,3.6486343860626222,0.6499999761581421,0.5796703696250916,0.761025607585907,0.650689959526062
8,0.9107142686843872,0.24134303629398346,0.4928571283817291,0.7101827263832092,2.8829107897622244,0.8964285850524902,0.9382017254829407,0.8798639178276062,0.30785369873046875,0.6499999761581421,0.7147132158279419,0.6499999761581421,0.650564968585968,3.0730000495910645,0.6499999761581421,0.5934065580368042,0.761025607585907,0.656073808670044
9,0.8964285850524902,0.2663000226020813,0.48571428656578064,0.7277186512947083,2.3968172754560197,0.8607142567634583,0.9432392716407776,0.8517501354217529,0.3047604262828827,0.6499999761581421,0.7355378866195679,0.6499999761581421,0.6480109095573425,2.6644192218780516,0.6499999761581421,0.557692289352417,0.761025607585907,0.6595752239227295
10,0.9285714030265808,0.18657764792442322,0.5249999761581421,0.7091784477233887,1.941347987311227,0.9035714268684387,0.9628919363021851,0.8918486833572388,0.2362721562385559,0.6499999761581421,0.7391721606254578,0.6499999761581421,0.652012825012207,2.3646970272064207,0.6499999761581421,0.7280219793319702,0.761025607585907,0.6540651321411133
11,0.925000011920929,0.2138288915157318,0.4821428656578064,0.7189459204673767,1.7172111579350062,0.8892857432365417,0.9557704925537109,0.8815356492996216,0.26554957032203674,0.6499999761581421,0.7895643711090088,0.6499999761581421,0.6475188136100769,2.1464569091796877,0.6499999761581421,0.561813235282898,0.761025607585907,0.656725287437439
12,0.925000011920929,0.2145003229379654,0.5107142925262451,0.69160395860672,1.480851776259286,0.9107142686843872,0.9642454981803894,0.9056524038314819,0.2403690069913864,0.6499999761581421,0.7756924033164978,0.6499999761581421,0.6674302220344543,1.9690190315246583,0.6499999761581421,0.6689560413360596,0.761025607585907,0.6480963230133057
13,0.9285714030265808,0.20123733580112457,0.48571428656578064,0.7169899940490723,1.3598014967782157,0.9107142686843872,0.9543039798736572,0.9082931280136108,0.2647903859615326,0.6499999761581421,0.861183762550354,0.3499999940395355,0.7040411829948425,1.8560872793197631,0.6499999761581421,0.682692289352417,0.761025607585907,0.6447589993476868
14,0.949999988079071,0.14487546682357788,0.5714285969734192,0.6903867721557617,1.1830589720181057,0.925000011920929,0.9673622846603394,0.9178457856178284,0.2354978322982788,0.6499999761581421,0.8858416676521301,0.3499999940395355,0.707062840461731,1.7516226291656494,0.6499999761581421,0.692307710647583,0.761025607585907,0.6227420568466187
15,0.9392856955528259,0.1685744971036911,0.48571428656578064,0.7227144241333008,1.0536644441740854,0.9357143044471741,0.9794650673866272,0.9362688064575195,0.18177449703216553,0.6499999761581421,0.84458988904953,0.3499999940395355,0.6992298364639282,1.5928233861923218,0.7749999761581421,0.8887362480163574,0.822222113609314,0.5654564499855042
16,0.9428571462631226,0.13673542439937592,0.5285714268684387,0.7051303386688232,0.9557496411459786,0.949999988079071,0.9801475405693054,0.9377076029777527,0.16725200414657593,0.6499999761581421,0.763401210308075,0.3499999940395355,0.7488455176353455,1.4612808227539062,0.925000011920929,1.0,0.9512820243835449,0.5181616544723511
17,0.9571428298950195,0.1641087532043457,0.4892857074737549,0.7158753275871277,0.93619464635849,0.9321428537368774,0.9722604751586914,0.8990800976753235,0.21191969513893127,0.6499999761581421,0.6862968802452087,0.3499999940395355,0.7146849632263184,1.3115572929382324,0.875,0.9876373410224915,0.8634032011032104,0.4603446125984192
18,0.9571428298950195,0.12584339082241058,0.5035714507102966,0.7172145843505859,0.86460086447852,0.9535714387893677,0.9766581058502197,0.9445887804031372,0.2068941593170166,0.675000011920929,0.695118248462677,0.4749999940395355,0.6957741975784302,1.0906463623046876,0.8500000238418579,0.9780219793319702,0.8751514554023743,0.28250834345817566
19,0.9642857313156128,0.11698707938194275,0.5392857193946838,0.6900996565818787,0.7832289576530457,0.949999988079071,0.9776737689971924,0.9305214881896973,0.170713871717453,0.675000011920929,0.9312262535095215,0.6000000238418579,0.682345449924469,1.3598466873168946,0.7250000238418579,0.8612636923789978,0.7965811491012573,0.5365081429481506
20,0.9714285731315613,0.10031755268573761,0.49642857909202576,0.7086504101753235,0.7245471494538444,0.9642857313156128,0.9813434481620789,0.9626338481903076,0.1551293134689331,0.6499999761581421,0.8918095827102661,0.4749999940395355,0.7079762816429138,1.4041310906410218,0.7749999761581421,0.7788461446762085,0.8205127716064453,0.6154013872146606
21,0.9821428656578064,0.05603007972240448,0.49642857909202576,0.7030766606330872,0.6185755133628845,0.9714285731315613,0.995853841304779,0.9730941653251648,0.0963883027434349,0.800000011920929,0.4534513056278229,0.3499999940395355,0.7786461710929871,0.97304607629776,0.8500000238418579,0.9285714626312256,0.8331001996994019,0.31948867440223694
22,0.9642857313156128,0.08031918853521347,0.5357142686843872,0.6946846842765808,0.663936345066343,0.9607142806053162,0.9847928285598755,0.9590142369270325,0.16495102643966675,0.675000011920929,0.6320790648460388,0.44999998807907104,0.742642879486084,1.4661499738693238,0.675000011920929,0.9450550079345703,0.7743589282035828,0.811578094959259
23,0.9571428298950195,0.11163520067930222,0.49642857909202576,0.6973797678947449,0.637880653994424,0.9392856955528259,0.9840431213378906,0.9042956233024597,0.16077950596809387,0.800000011920929,0.5267049670219421,0.4749999940395355,0.7015000581741333,1.4005536556243896,0.800000011920929,0.8255494832992554,0.8333333134651184,0.8032312393188477
24,0.9607142806053162,0.12546738982200623,0.5035714507102966,0.7028382420539856,0.6238140676702771,0.9571428298950195,0.979856014251709,0.9384580254554749,0.16092020273208618,0.8999999761581421,0.4042069911956787,0.550000011920929,0.7070236206054688,1.635385847091675,0.6000000238418579,0.9478021264076233,0.4597402513027191,1.0924774408340454
25,0.9785714149475098,0.08173507452011108,0.49642857909202576,0.7045037150382996,0.5691807312624795,0.9464285969734192,0.986953616142273,0.9450579881668091,0.1344376802444458,0.8999999761581421,0.14634427428245544,0.44999998807907104,0.6975190043449402,1.1969202995300292,0.699999988079071,0.9917582869529724,0.5764068961143494,0.7563692331314087
26,0.9892857074737549,0.08153790235519409,0.5142857432365417,0.7016763091087341,0.5776388721806662,0.9571428298950195,0.9850136041641235,0.9371634125709534,0.1662478744983673,0.8500000238418579,0.46449002623558044,0.4749999940395355,0.7052798271179199,0.7754151284694671,0.8999999761581421,0.9574176073074341,0.8961038589477539,0.2505878508090973
27,0.9607142806053162,0.1395418792963028,0.5178571343421936,0.7021825313568115,0.5899319444383894,0.9357143044471741,0.9792847037315369,0.8853143453598022,0.17317496240139008,0.8500000238418579,0.35522282123565674,0.44999998807907104,0.7117747068405151,0.7795959711074829,0.8500000238418579,0.9725275039672852,0.8802797198295593,0.3117859959602356
28,0.9642857313156128,0.09828417748212814,0.48571428656578064,0.7096220254898071,0.5190122944968087,0.9642857313156128,0.9870892763137817,0.9587752223014832,0.12914185225963593,0.824999988079071,0.3943774998188019,0.6499999761581421,0.6972320079803467,0.9407535254955292,0.824999988079071,1.0,0.8494371175765991,0.46992865204811096
29,0.9857142567634583,0.036899324506521225,0.4749999940395355,0.7126269340515137,0.4186643208776202,0.9892857074737549,0.9971566200256348,0.9825639724731445,0.05305630341172218,0.8500000238418579,0.4876941740512848,0.6000000238418579,0.6813216209411621,0.7345461249351501,0.8999999761581421,0.9821428656578064,0.8969696164131165,0.2485610991716385
30,0.9964285492897034,0.017898619174957275,0.5464285612106323,0.6952969431877136,0.3826653395380293,0.9892857074737549,0.9993865489959717,0.9907235503196716,0.03904177248477936,0.8999999761581421,0.18162813782691956,0.5,0.6975513696670532,0.4829043745994568,0.949999988079071,0.9999999403953552,0.911111056804657,0.09379889070987701
31,0.9857142567634583,0.05119617283344269,0.550000011920929,0.6965725421905518,0.42412071568625315,0.9678571224212646,0.9950326085090637,0.970759928226471,0.0817069560289383,0.824999988079071,0.9686806797981262,0.6499999761581421,0.6415470242500305,1.9565461814403533,0.7749999761581421,0.7197802066802979,0.822222113609314,1.3636784553527832
32,0.9678571224212646,0.08379096537828445,0.550000011920929,0.7005376815795898,0.42613050426755633,0.9821428656578064,0.9928814172744751,0.9863278865814209,0.0857265368103981,0.800000011920929,1.0445399284362793,0.375,0.7077444791793823,2.2718853652477264,0.675000011920929,0.7857142686843872,0.7743589282035828,1.641373634338379
33,0.9857142567634583,0.05857406184077263,0.46071428060531616,0.7072188258171082,0.4710967447076525,0.9607142806053162,0.9818902015686035,0.9495935440063477,0.1418861746788025,0.800000011920929,0.6096826791763306,0.3499999940395355,0.8409722447395325,1.8323876321315766,0.7250000238418579,0.8928571343421936,0.7965811491012573,1.3084346055984497
34,0.9750000238418579,0.06673767417669296,0.5,0.6977537870407104,0.4408924145357949,0.9607142806053162,0.9913303852081299,0.9523561596870422,0.12434343248605728,0.9750000238418579,0.1454167664051056,0.3499999940395355,1.0424431562423706,0.7370102822780609,0.8999999761581421,0.9532967209815979,0.911111056804657,0.2886500954627991
35,0.9821428656578064,0.059154048562049866,0.5071428418159485,0.7017433643341064,0.41356132456234523,0.9714285731315613,0.992549479007721,0.9755553007125854,0.10034430027008057,0.8999999761581421,0.21248474717140198,0.375,0.7809818983078003,0.7718716025352478,0.800000011920929,0.9285714030265808,0.7597069144248962,0.3962474465370178
36,0.9714285731315613,0.15055060386657715,0.5428571701049805,0.6916763186454773,0.4498808026313782,0.9678571224212646,0.9871447086334229,0.9667275547981262,0.12218328565359116,0.824999988079071,0.46379461884498596,0.375,0.7771040201187134,0.9137281000614166,0.8500000238418579,0.938186764717102,0.8627704381942749,0.4624742567539215
