epoch,accuracy,auc_3,f1_m,loss,val_accuracy,val_auc_3,val_f1_m,val_loss
2,0.4928571283817291,0.4840101897716522,0.4322758615016937,30.625345720563615,0.5249999761581421,0.6692708134651184,0.492121160030365,30.592216873168944
3,0.48571428656578064,0.4688969552516937,0.4718729257583618,30.61519137791225,0.5249999761581421,0.6875,0.492121160030365,30.58143310546875
4,0.5107142925262451,0.5574744939804077,0.4908328354358673,30.576142283848355,0.5249999761581421,0.6848958730697632,0.492121160030365,30.570248413085938
5,0.5,0.4797297418117523,0.4711935818195343,30.590357153756276,0.5249999761581421,0.6692708134651184,0.5133333206176758,30.560312271118164
6,0.47857141494750977,0.4690929651260376,0.438659131526947,30.588462284633092,0.5,0.6640625,0.47999995946884155,30.5491512298584
7,0.5464285612106323,0.5484916567802429,0.5332837700843811,30.55437158857073,0.5249999761581421,0.6549478769302368,0.492121160030365,30.537995529174804
8,0.5428571701049805,0.5601248145103455,0.5442337989807129,30.535053852626255,0.5249999761581421,0.6705728769302368,0.5133333206176758,30.52731704711914
9,0.4749999940395355,0.499564528465271,0.4752999544143677,30.542221505301338,0.550000011920929,0.6848958730697632,0.542424201965332,30.517086029052734
10,0.5464285612106323,0.5494413375854492,0.5382373929023743,30.523076575142998,0.5249999761581421,0.6666666269302368,0.5133333206176758,30.505229949951172
11,0.5357142686843872,0.5370115041732788,0.5200309753417969,30.50944628034319,0.5249999761581421,0.6875,0.492121160030365,30.4935661315918
12,0.5035714507102966,0.5153021812438965,0.48075446486473083,30.510522188459124,0.574999988079071,0.6809896230697632,0.47333329916000366,30.4806339263916
13,0.5321428775787354,0.5222988724708557,0.49685630202293396,30.498114776611327,0.574999988079071,0.6640625,0.4510100781917572,30.468900299072267
14,0.5607143044471741,0.5742784142494202,0.5325860977172852,30.466536385672434,0.550000011920929,0.6744791269302368,0.3938094973564148,30.45733222961426
15,0.574999988079071,0.6052374839782715,0.5422418713569641,30.44167218889509,0.625,0.66796875,0.43809518218040466,30.445121383666994
16,0.5071428418159485,0.509037971496582,0.4797629117965698,30.462868281773158,0.574999988079071,0.6861978769302368,0.4071428179740906,30.43494644165039
17,0.5,0.5143982172012329,0.45032981038093567,30.45362957545689,0.550000011920929,0.6848958134651184,0.3938094973564148,30.42469139099121
18,0.5678571462631226,0.5579591989517212,0.5074892044067383,30.431915719168526,0.6000000238418579,0.6770833730697632,0.4621211588382721,30.414126586914062
19,0.49642857909202576,0.5292568206787109,0.4239455461502075,30.42611552647182,0.6000000238418579,0.6822916269302368,0.4621211588382721,30.402995681762697
20,0.5321428775787354,0.5263333320617676,0.486998587846756,30.416568047659737,0.574999988079071,0.6875,0.47333329916000366,30.39325828552246
21,0.49642857909202576,0.4914470911026001,0.478569358587265,30.41590243748256,0.574999988079071,0.6731771230697632,0.5066666603088379,30.382683944702148
22,0.46785715222358704,0.48733657598495483,0.4357513189315796,30.406072998046874,0.574999988079071,0.6731770634651184,0.47333329916000366,30.371553802490233
23,0.5321428775787354,0.5391535758972168,0.5187713503837585,30.380404717581612,0.5249999761581421,0.6822916269302368,0.492121160030365,30.361395645141602
24,0.4749999940395355,0.4767937958240509,0.47749948501586914,30.38817024230957,0.550000011920929,0.68359375,0.5254545211791992,30.35172348022461
25,0.5107142925262451,0.5150531530380249,0.49318286776542664,30.36262811933245,0.5249999761581421,0.6875,0.492121160030365,30.339785003662108
26,0.550000011920929,0.5709170699119568,0.5142486095428467,30.33891361781529,0.574999988079071,0.6744791269302368,0.5066666603088379,30.32848663330078
27,0.5178571343421936,0.5184013247489929,0.4578963816165924,30.344417027064733,0.5249999761581421,0.6848958134651184,0.492121160030365,30.31793975830078
28,0.5214285850524902,0.5405888557434082,0.47889503836631775,30.322384316580635,0.5249999761581421,0.6861978769302368,0.492121160030365,30.30742835998535
29,0.5285714268684387,0.5358673334121704,0.47058749198913574,30.313123212541853,0.5249999761581421,0.6966145634651184,0.492121160030365,30.296723556518554
30,0.5178571343421936,0.5142412185668945,0.5130500197410583,30.310457556588307,0.5249999761581421,0.6861978769302368,0.492121160030365,30.285748291015626
31,0.5035714507102966,0.5017198324203491,0.5088682770729065,30.301470020839147,0.550000011920929,0.6770833730697632,0.542424201965332,30.2762020111084
32,0.5428571701049805,0.5669786334037781,0.49921154975891113,30.27033211844308,0.5249999761581421,0.6966145634651184,0.492121160030365,30.26433410644531
33,0.5321428775787354,0.5486164689064026,0.4846711754798889,30.266226305280412,0.574999988079071,0.6666666269302368,0.5066666603088379,30.252584838867186
34,0.5607143044471741,0.5359221696853638,0.5149266719818115,30.265633283342634,0.6000000238418579,0.67578125,0.5209523439407349,30.241426849365233
35,0.5285714268684387,0.5504313111305237,0.4896371066570282,30.24756600516183,0.574999988079071,0.6666666269302368,0.5066666603088379,30.230970764160155
36,0.4892857074737549,0.4929693937301636,0.5095898509025574,30.250818743024553,0.574999988079071,0.6822916865348816,0.5545454025268555,30.22181816101074
37,0.4749999940395355,0.4783869981765747,0.4678119122982025,30.24584290640695,0.550000011920929,0.6966145634651184,0.542424201965332,30.211960220336913
38,0.5249999761581421,0.5648601651191711,0.5246928930282593,30.210030909946987,0.550000011920929,0.6875,0.542424201965332,30.200803375244142
39,0.5107142925262451,0.5365999341011047,0.5076870322227478,30.209321921212332,0.6000000238418579,0.6953125,0.5209523439407349,30.187107467651366
40,0.5178571343421936,0.5419069528579712,0.4867202639579773,30.195341437203542,0.6000000238418579,0.6770833730697632,0.5209523439407349,30.176677703857422
41,0.5285714268684387,0.5325324535369873,0.5304142832756042,30.185563768659318,0.5249999761581421,0.6940104365348816,0.492121160030365,30.16713638305664
42,0.5035714507102966,0.499387264251709,0.5213996767997742,30.18778250558036,0.5249999761581421,0.6940104365348816,0.492121160030365,30.156487655639648
43,0.4821428656578064,0.4955348074436188,0.4335765838623047,30.172995703560964,0.5249999761581421,0.68359375,0.492121160030365,30.145832824707032
44,0.5285714268684387,0.5613677501678467,0.4536816477775574,30.14357942853655,0.6000000238418579,0.69140625,0.5209523439407349,30.133675384521485
45,0.550000011920929,0.5481305122375488,0.5482229590415955,30.13975911821638,0.5249999761581421,0.6940103769302368,0.492121160030365,30.123843383789062
46,0.49642857909202576,0.5107535123825073,0.4819541871547699,30.137022018432617,0.5249999761581421,0.6861978769302368,0.492121160030365,30.113608169555665
47,0.5357142686843872,0.5382334589958191,0.46987834572792053,30.11590745108468,0.574999988079071,0.6770833134651184,0.5066666603088379,30.101935577392577
48,0.5464285612106323,0.546875,0.5672718286514282,30.1054318019322,0.550000011920929,0.6783853769302368,0.5254545211791992,30.09237632751465
49,0.5214285850524902,0.5045266151428223,0.48717787861824036,30.104909133911132,0.550000011920929,0.7083333730697632,0.5066666603088379,30.080693435668945
50,0.574999988079071,0.5437334179878235,0.5439249277114868,30.089622225080216,0.574999988079071,0.6783853769302368,0.5066666603088379,30.06962776184082
51,0.5107142925262451,0.5229268670082092,0.4753316044807434,30.08287195478167,0.574999988079071,0.6770833134651184,0.5066666603088379,30.059101867675782
52,0.5714285969734192,0.5849553346633911,0.5436188578605652,30.05130615234375,0.5249999761581421,0.6940103769302368,0.492121160030365,30.048910903930665
53,0.5249999761581421,0.5761365294456482,0.46422380208969116,30.045984159197126,0.574999988079071,0.67578125,0.41523808240890503,30.035689544677734
54,0.4749999940395355,0.49725639820098877,0.48368585109710693,30.056268855503628,0.574999988079071,0.7057291269302368,0.47333329916000366,30.026126098632812
55,0.47857141494750977,0.4967495799064636,0.48752832412719727,30.04553026471819,0.574999988079071,0.6848958134651184,0.5066666603088379,30.01616439819336
56,0.6142857074737549,0.6279135346412659,0.6070703268051147,29.99563925606864,0.550000011920929,0.703125,0.5066666603088379,30.005920028686525
57,0.574999988079071,0.5898882150650024,0.5479580760002136,29.997175925118583,0.5249999761581421,0.6875,0.492121160030365,29.99561538696289
58,0.5428571701049805,0.577197790145874,0.5166749358177185,29.98980015345982,0.550000011920929,0.703125,0.5066666603088379,29.984622955322266
59,0.5214285850524902,0.5401715040206909,0.5016346573829651,29.99278771536691,0.6000000238418579,0.6822916269302368,0.5209523439407349,29.973282241821288
60,0.5321428775787354,0.5425072908401489,0.5267038345336914,29.97845001220703,0.5249999761581421,0.6861979365348816,0.492121160030365,29.963731002807616
61,0.550000011920929,0.5670045018196106,0.533900260925293,29.965295573643274,0.6000000238418579,0.6822916865348816,0.5209523439407349,29.952128219604493
62,0.5249999761581421,0.5259948968887329,0.509350597858429,29.962160873413087,0.6000000238418579,0.6927083134651184,0.5209523439407349,29.941349029541016
63,0.5357142686843872,0.5274102687835693,0.504216730594635,29.95490755353655,0.5249999761581421,0.6940104365348816,0.492121160030365,29.93205337524414
64,0.5392857193946838,0.5644358992576599,0.46901050209999084,29.93011736188616,0.574999988079071,0.6861978769302368,0.5066666603088379,29.920561218261717
65,0.4821428656578064,0.5097964406013489,0.4475098252296448,29.938537107195174,0.574999988079071,0.6783853769302368,0.5066666603088379,29.90987205505371
66,0.5357142686843872,0.5453639030456543,0.5000144243240356,29.910799407958983,0.550000011920929,0.6888020634651184,0.45212119817733765,29.898548126220703
67,0.574999988079071,0.5856344699859619,0.5233271718025208,29.89103458949498,0.6000000238418579,0.69140625,0.44069260358810425,29.88702392578125
68,0.49642857909202576,0.5074222087860107,0.4686477780342102,29.909088025774274,0.6000000238418579,0.6861979365348816,0.5209523439407349,29.877517700195312
69,0.5678571462631226,0.5245969295501709,0.5236404538154602,29.89262330191476,0.574999988079071,0.6927083730697632,0.5066666603088379,29.86736640930176
70,0.48571428656578064,0.4450555145740509,0.42700669169425964,29.900251497541156,0.6000000238418579,0.6953125,0.4621211588382721,29.855651473999025
71,0.5357142686843872,0.5534909963607788,0.5179548263549805,29.857228578839983,0.6000000238418579,0.6744791269302368,0.5209523439407349,29.845899200439455
72,0.5428571701049805,0.5451112389564514,0.5232261419296265,29.852261352539063,0.6000000238418579,0.68359375,0.5209523439407349,29.83537826538086
73,0.5714285969734192,0.579024076461792,0.5349485278129578,29.83070934840611,0.550000011920929,0.6966146230697632,0.5066666603088379,29.825474166870116
74,0.5214285850524902,0.5349234342575073,0.4631026089191437,29.832939638410295,0.550000011920929,0.7083333730697632,0.5066666603088379,29.815125274658204
75,0.5,0.4812754988670349,0.4651411473751068,29.842113658360073,0.550000011920929,0.7096353769302368,0.5066666603088379,29.804546737670897
76,0.5392857193946838,0.5627583265304565,0.5176746845245361,29.802506147112165,0.550000011920929,0.703125,0.5066666603088379,29.793627548217774
77,0.5607143044471741,0.5936527848243713,0.5273023247718811,29.784314346313476,0.550000011920929,0.6861979365348816,0.5066666603088379,29.783251190185545
78,0.5428571701049805,0.5381349325180054,0.49912387132644653,29.78978293282645,0.574999988079071,0.6979166865348816,0.46101006865501404,29.771511459350585
79,0.5071428418159485,0.5390002131462097,0.4803503751754761,29.77528648376465,0.574999988079071,0.6875,0.5066666603088379,29.761673355102538
80,0.5642856955528259,0.5763974189758301,0.5326550602912903,29.756194359915597,0.574999988079071,0.6953125,0.4510100781917572,29.750258255004884
81,0.5071428418159485,0.4908955991268158,0.4816853702068329,29.771973255702427,0.6000000238418579,0.68359375,0.5209523439407349,29.740525436401366
82,0.5535714030265808,0.5672042965888977,0.5711926221847534,29.73960565839495,0.574999988079071,0.6861978769302368,0.5545454025268555,29.731552124023438
83,0.5035714507102966,0.499259889125824,0.49275726079940796,29.751371056692943,0.574999988079071,0.6861978769302368,0.5545454025268555,29.721039962768554
84,0.5535714030265808,0.5764381885528564,0.5266625285148621,29.713982936314174,0.574999988079071,0.6966146230697632,0.5357575416564941,29.7099552154541
85,0.5571428537368774,0.5942820310592651,0.5487377643585205,29.699706813267298,0.574999988079071,0.7057291269302368,0.5545454025268555,29.700531005859375
86,0.5107142925262451,0.5306153893470764,0.4716182053089142,29.711072431291853,0.550000011920929,0.7057291269302368,0.5066666603088379,29.68871650695801
87,0.5357142686843872,0.5100811719894409,0.5358297228813171,29.70692961556571,0.550000011920929,0.7057291269302368,0.5066666603088379,29.67827606201172
88,0.5321428775787354,0.5500669479370117,0.46856313943862915,29.68196847098214,0.6000000238418579,0.6875,0.47243863344192505,29.666268157958985
89,0.5678571462631226,0.5926958322525024,0.5206122398376465,29.6625186920166,0.574999988079071,0.7005208134651184,0.5066666603088379,29.656645202636717
90,0.5678571462631226,0.5642223358154297,0.5324118733406067,29.663628496442524,0.6000000238418579,0.6809895634651184,0.5209523439407349,29.645984268188478
91,0.5321428775787354,0.5070185661315918,0.4698917865753174,29.66833038330078,0.550000011920929,0.703125,0.5066666603088379,29.636172485351562
92,0.49642857909202576,0.5167560577392578,0.4892517030239105,29.64911929539272,0.6000000238418579,0.7083333730697632,0.5690908432006836,29.62634620666504
93,0.5178571343421936,0.5596168041229248,0.5091002583503723,29.62723296029227,0.574999988079071,0.69921875,0.5545454025268555,29.616310119628906
94,0.5285714268684387,0.5163909196853638,0.5331124067306519,29.628738076346263,0.574999988079071,0.69921875,0.5545454025268555,29.60575180053711
95,0.5571428537368774,0.5530210137367249,0.5261194109916687,29.60996660505022,0.6000000238418579,0.70703125,0.5690908432006836,29.595045471191405
96,0.5035714507102966,0.5091879367828369,0.4848690629005432,29.609630475725446,0.574999988079071,0.69921875,0.5545454025268555,29.584963226318358
97,0.5178571343421936,0.5315625667572021,0.480948269367218,29.59218602861677,0.574999988079071,0.6927083730697632,0.5545454025268555,29.574734115600585
98,0.46071428060531616,0.45379638671875,0.3776148557662964,29.608606120518274,0.574999988079071,0.71875,0.5066666603088379,29.56275749206543
99,0.5,0.5009974241256714,0.46420326828956604,29.584993035452708,0.625,0.6875,0.48354974389076233,29.55132179260254
100,0.550000011920929,0.5911734104156494,0.52610182762146,29.544919586181642,0.6000000238418579,0.7161458730697632,0.44069260358810425,29.540587615966796
101,0.5214285850524902,0.4930693805217743,0.46948570013046265,29.562773949759347,0.574999988079071,0.6927083730697632,0.49974021315574646,29.53103370666504
102,0.5321428775787354,0.5391281843185425,0.5440815687179565,29.538667242867607,0.574999988079071,0.71484375,0.5357575416564941,29.521654510498045
103,0.5464285612106323,0.5670000314712524,0.4773634374141693,29.525213078090122,0.574999988079071,0.6927083730697632,0.49974021315574646,29.510259246826173
104,0.5321428775787354,0.5399489402770996,0.48792824149131775,29.5155939919608,0.574999988079071,0.7044271230697632,0.5357575416564941,29.500680923461914
105,0.4892857074737549,0.4974968135356903,0.5003751516342163,29.519842311314175,0.574999988079071,0.6953125596046448,0.5357575416564941,29.490658950805663
106,0.5642856955528259,0.5762616395950317,0.5615580081939697,29.48670861380441,0.574999988079071,0.7135416269302368,0.5545454025268555,29.481444931030275
107,0.5678571462631226,0.5966886281967163,0.5539372563362122,29.469429561070033,0.574999988079071,0.7005208730697632,0.5545454025268555,29.47080192565918
108,0.5285714268684387,0.5533375144004822,0.4633559584617615,29.47733830043248,0.6000000238418579,0.6901041865348816,0.5086291432380676,29.45822982788086
109,0.5607143044471741,0.5683302879333496,0.5278406143188477,29.45771211896624,0.574999988079071,0.6901041865348816,0.46101006865501404,29.44785041809082
110,0.5678571462631226,0.5744224190711975,0.538317859172821,29.446755381992887,0.6000000238418579,0.7109375,0.44069260358810425,29.43693962097168
