epoch,accuracy,auc_1,f1_m,loss,precision,recall,val_accuracy,val_auc_1,val_f1_m,val_loss,val_precision,val_recall
38,0.9178571701049805,0.9757965803146362,0.9069713950157166,56.503256116594585,0.9236111044883728,0.8687874674797058,0.875,0.984375,0.7377777695655823,56.4444694519043,0.9375,0.8389201164245605
39,0.9392856955528259,0.9854052066802979,0.9347948431968689,56.36025695800781,0.9492753744125366,0.8600878119468689,0.875,0.984375,0.7377777695655823,56.323777770996095,0.9375,0.8430473208427429
40,0.8857142925262451,0.9633964896202087,0.8668438792228699,56.29563424246652,0.9069767594337463,0.8569753170013428,0.875,0.984375,0.7377777695655823,56.2018684387207,0.9375,0.848721981048584
41,0.9178571701049805,0.982347846031189,0.8958832621574402,56.12722396850586,0.9055117964744568,0.8709310293197632,0.875,0.984375,0.7377777695655823,56.08121795654297,0.9375,0.8529960513114929
42,0.9214285612106323,0.9736735224723816,0.8927558064460754,56.02862439836775,0.9285714030265808,0.8713434338569641,0.875,0.984375,0.7377777695655823,55.96377868652344,0.9375,0.8532528877258301
43,0.9285714030265808,0.9803831577301025,0.9140936136245728,55.89524416242327,0.9407407641410828,0.8886003494262695,0.875,0.984375,0.7377777695655823,55.84487533569336,0.9375,0.8560749888420105
44,0.9107142686843872,0.969618022441864,0.9048794507980347,55.81206872122628,0.9027777910232544,0.8725438714027405,0.875,0.984375,0.7377777695655823,55.72735061645508,0.9375,0.8563814163208008
45,0.9071428775787354,0.9643859267234802,0.8824983835220337,55.710295867919925,0.914893627166748,0.8698210716247559,0.875,0.984375,0.7377777695655823,55.60956649780273,0.9375,0.8571025133132935
46,0.9428571462631226,0.9835207462310791,0.9438421130180359,55.53568605695452,0.940397322177887,0.8929879069328308,0.875,0.984375,0.7377777695655823,55.49427185058594,0.9375,0.854607105255127
47,0.9214285612106323,0.9758162498474121,0.9063141345977783,55.44036952427455,0.9214285612106323,0.8410568237304688,0.875,0.984375,0.7377777695655823,55.375404357910156,0.9375,0.8567954897880554
48,0.9142857193946838,0.9852430820465088,0.9013379216194153,55.29722420828683,0.9264705777168274,0.865251898765564,0.875,0.984375,0.7377777695655823,55.257086181640624,0.9375,0.8595269918441772
49,0.9321428537368774,0.9804871678352356,0.9331516623497009,55.192190878731864,0.9200000166893005,0.8851931095123291,0.875,0.9843750596046448,0.7377777695655823,55.141424560546874,0.9375,0.8578435182571411
50,0.9178571701049805,0.9772182106971741,0.915369987487793,55.08341761997768,0.9064748287200928,0.8748802542686462,0.875,0.984375,0.7377777695655823,55.024775695800784,0.9375,0.8579584360122681
51,0.9214285612106323,0.9726922512054443,0.902721107006073,54.97459237234933,0.9307692050933838,0.8721188306808472,0.875,0.984375,0.7377777695655823,54.90693359375,0.9375,0.8597418665885925
52,0.9285714030265808,0.9812154769897461,0.920055627822876,54.83342917306083,0.9452054500579834,0.907845675945282,0.875,0.984375,0.7377777695655823,54.789371490478516,0.9375,0.8616316914558411
53,0.949999988079071,0.983768105506897,0.9446255564689636,54.71318163190569,0.9440559148788452,0.8949897885322571,0.875,0.984375,0.7377777695655823,54.67354965209961,0.9375,0.860767662525177
54,0.9142857193946838,0.9698242545127869,0.9163399934768677,54.64886540004185,0.899328887462616,0.8738958239555359,0.875,0.984375,0.7377777695655823,54.56130676269531,0.9375,0.8564084768295288
55,0.9214285612106323,0.9695903062820435,0.9169819355010986,54.52590800694057,0.914893627166748,0.8776103258132935,0.875,0.984375,0.7377777695655823,54.448733520507815,0.9375,0.8527787327766418
56,0.9392856955528259,0.9771683216094971,0.9314859509468079,54.38011049543108,0.9428571462631226,0.8913517594337463,0.875,0.984375,0.7377777695655823,54.331460571289064,0.9375,0.8549394607543945
57,0.9428571462631226,0.9882301688194275,0.9337949752807617,54.22772325788225,0.9411764740943909,0.8963927030563354,0.875,0.984375,0.7377777695655823,54.214228820800784,0.9375,0.8572691082954407
58,0.9107142686843872,0.9706392884254456,0.8942052721977234,54.171890585763116,0.8676470518112183,0.8610906600952148,0.875,0.9843750596046448,0.7377777695655823,54.098088073730466,0.9375,0.8586203455924988
59,0.9178571701049805,0.9868306517601013,0.910756528377533,54.00281731741769,0.9020978808403015,0.9052520990371704,0.875,0.984375,0.7377777695655823,53.9836311340332,0.9375,0.8574985265731812
60,0.9178571701049805,0.9783751964569092,0.911283552646637,53.922975594656805,0.9097222089767456,0.8985930681228638,0.875,0.984375,0.7377777695655823,53.87185211181641,0.9375,0.8538867831230164
61,0.9035714268684387,0.9699244499206543,0.901139497756958,53.835860988071985,0.9166666865348816,0.8762637376785278,0.875,0.984375,0.7377777695655823,53.75540390014648,0.9375,0.8559465408325195
62,0.9428571462631226,0.983251690864563,0.9306102395057678,53.67217014857701,0.9513888955116272,0.8970969915390015,0.875,0.984375,0.7377777695655823,53.63768463134765,0.9375,0.8595243692398071
63,0.9321428537368774,0.9772948026657104,0.9303833246231079,53.57042781284877,0.8992805480957031,0.8993377089500427,0.875,0.984375,0.7377777695655823,53.52485275268555,0.9375,0.8582512140274048
64,0.9178571701049805,0.9709679484367371,0.9212945103645325,53.48517172677176,0.8776978254318237,0.8977668881416321,0.875,0.984375,0.7377777695655823,53.41143646240234,0.9375,0.8572680354118347
65,0.9392856955528259,0.9856566190719604,0.9293299913406372,53.31507742745536,0.9416058659553528,0.8965112566947937,0.875,0.984375,0.7377777695655823,53.29887771606445,0.9375,0.8561168909072876
66,0.9357143044471741,0.9808400273323059,0.9396155476570129,53.227451869419646,0.9108280539512634,0.8732637166976929,0.875,0.9843750596046448,0.7377777695655823,53.188226318359376,0.9375,0.8529955148696899
67,0.9035714268684387,0.9764618873596191,0.8749536275863647,53.138087790352955,0.930232584476471,0.862942636013031,0.875,0.984375,0.7377777695655823,53.06759490966797,0.9375,0.8612709045410156
68,0.9178571701049805,0.979128360748291,0.8910239338874817,53.017277526855466,0.9492753744125366,0.8761968016624451,0.875,0.984375,0.7377777695655823,52.94990234375,0.9375,0.8661209940910339
69,0.9321428537368774,0.9789624214172363,0.9216758608818054,52.889556121826175,0.9338235259056091,0.8924042582511902,0.875,0.984375,0.7377777695655823,52.837109375,0.9375,0.8652170896530151
70,0.925000011920929,0.9836090803146362,0.8943641185760498,52.76587437220982,0.904411792755127,0.8987295627593994,0.875,0.984375,0.7377777695655823,52.72245635986328,0.9375,0.8675972819328308
71,0.9571428298950195,0.9908159375190735,0.9525970220565796,52.614080810546874,0.9640287756919861,0.9094922542572021,0.875,0.984375,0.7377777695655823,52.60955123901367,0.9375,0.8671181797981262
72,0.9428571462631226,0.9867308735847473,0.9478660821914673,52.53644616263254,0.926174521446228,0.8887616395950317,0.875,0.984375,0.7377777695655823,52.49719390869141,0.9375,0.8666971325874329
73,0.9392856955528259,0.9885453581809998,0.9254504442214966,52.41350675310407,0.9496402740478516,0.8857342600822449,0.875,0.984375,0.7377777695655823,52.3834587097168,0.9375,0.867952823638916
74,0.9285714030265808,0.9804177284240723,0.9284143447875977,52.330603572300504,0.9027777910232544,0.9043188095092773,0.875,0.984375,0.7377777695655823,52.2713020324707,0.9375,0.867355227470398
75,0.9392856955528259,0.9830704927444458,0.9349532127380371,52.2060663495745,0.9090909361839294,0.9212093949317932,0.875,0.984375,0.7377777695655823,52.16598129272461,0.9375,0.8596054911613464
76,0.949999988079071,0.992498517036438,0.9481857419013977,52.05208467755999,0.9647887349128723,0.8900893330574036,0.875,0.984375,0.7377777695655823,52.0516860961914,0.9375,0.8620699644088745
77,0.9642857313156128,0.9960706830024719,0.9597156047821045,51.92205341884068,0.9637681245803833,0.9121294021606445,0.875,0.984375,0.7377777695655823,51.938113403320315,0.9375,0.8637973666191101
78,0.9357143044471741,0.9770048260688782,0.9248934984207153,51.880242919921876,0.9300699234008789,0.8917133808135986,0.875,0.984375,0.7377777695655823,51.825286865234375,0.9375,0.8648262023925781
79,0.9428571462631226,0.9924300909042358,0.9390476942062378,51.713707951136996,0.9548872113227844,0.8892684578895569,0.875,0.9843750596046448,0.7377777695655823,51.710236358642575,0.9375,0.8684657216072083
80,0.9178571701049805,0.9756689667701721,0.9063509702682495,51.66601126534598,0.9264705777168274,0.8893491625785828,0.875,0.984375,0.7377777695655823,51.59621887207031,0.9375,0.8707408905029297
81,0.9178571701049805,0.9708393216133118,0.891452968120575,51.56855196271624,0.9179104566574097,0.8591500520706177,0.875,0.984375,0.7377777695655823,51.48510818481445,0.9375,0.8700578808784485
82,0.9321428537368774,0.9837976694107056,0.9223788380622864,51.41074894496373,0.9420289993286133,0.8978391885757446,0.875,0.984375,0.7377777695655823,51.371036529541016,0.9375,0.8732591867446899
83,0.9785714149475098,0.9959685802459717,0.9773242473602295,51.24501429966518,0.9788732528686523,0.9253619313240051,0.875,0.984375,0.7377777695655823,51.26115493774414,0.9375,0.8715607523918152
84,0.9285714030265808,0.9812051057815552,0.9029704928398132,51.19586868286133,0.9230769276618958,0.9025843739509583,0.875,0.984375,0.7377777695655823,51.14695816040039,0.9375,0.8747002482414246
85,0.9607142806053162,0.9932484030723572,0.9649879336357117,51.03229184831892,0.9523809552192688,0.9199838042259216,0.875,0.984375,0.7377777695655823,51.03737030029297,0.9375,0.8727529644966125
86,0.925000011920929,0.9717711210250854,0.9215013980865479,51.013979993547714,0.9127516746520996,0.8875675201416016,0.875,0.984375,0.7377777695655823,50.92647476196289,0.9375,0.8726323843002319
87,0.9178571701049805,0.9730743765830994,0.8829807639122009,50.89674857003348,0.9124087691307068,0.8884796500205994,0.875,0.984375,0.7377777695655823,50.81718139648437,0.9375,0.8712838888168335
88,0.9678571224212646,0.9957989454269409,0.968012809753418,50.69421811785017,0.9530201554298401,0.9366006255149841,0.875,0.984375,0.7377777695655823,50.71125106811523,0.9375,0.8665523529052734
89,0.949999988079071,0.9862441420555115,0.9525458216667175,50.61951501028879,0.926174521446228,0.9195631742477417,0.875,0.984375,0.7377777695655823,50.605037689208984,0.9375,0.8623818159103394
90,0.9571428298950195,0.9887827634811401,0.9465985894203186,50.496420070103234,0.9767441749572754,0.8892801403999329,0.875,0.984375,0.7377777695655823,50.4903205871582,0.9375,0.867667019367218
91,0.9357143044471741,0.9768574833869934,0.9286930561065674,50.43648321969169,0.9154929518699646,0.9102837443351746,0.875,0.984375,0.7377777695655823,50.381507873535156,0.9375,0.8660858273506165
92,0.9321428537368774,0.975592851638794,0.9191337823867798,50.32780075073242,0.9178082346916199,0.9062131643295288,0.875,0.984375,0.7377777695655823,50.27189254760742,0.9375,0.8656241297721863
93,0.9357143044471741,0.98768150806427,0.9275839924812317,50.17545329502651,0.9253731369972229,0.9016550183296204,0.875,0.984375,0.7377777695655823,50.16244125366211,0.9375,0.865134060382843
94,0.9178571701049805,0.979276180267334,0.8996866345405579,50.100020381382535,0.9090909361839294,0.9046558141708374,0.875,0.9843750596046448,0.7377777695655823,50.0494888305664,0.9375,0.8680882453918457
95,0.9321428537368774,0.9767786264419556,0.9221958518028259,49.988885498046876,0.9097744226455688,0.8736531138420105,0.875,0.984375,0.7377777695655823,49.94136276245117,0.9375,0.8671894073486328
96,0.949999988079071,0.9909831881523132,0.9386476874351501,49.83460246494838,0.9389312863349915,0.9100577235221863,0.875,0.984375,0.7377777695655823,49.82872848510742,0.9375,0.8705326914787292
97,0.9607142806053162,0.9935429096221924,0.9368583559989929,49.71053706577846,0.9720279574394226,0.9224728345870972,0.875,0.984375,0.7377777695655823,49.71734466552734,0.9375,0.8729998469352722
98,0.9285714030265808,0.9839245080947876,0.9203833341598511,49.64984534127372,0.9041095972061157,0.9263054728507996,0.875,0.984375,0.7377777695655823,49.61502914428711,0.9375,0.8665741086006165
99,0.9392856955528259,0.9876221418380737,0.9231829047203064,49.51938945225307,0.932330846786499,0.9052950143814087,0.875,0.984375,0.7377777695655823,49.506310272216794,0.9375,0.86663419008255
0,0.5214285850524902,0.510370135307312,0.045306116342544556,74.87297210693359,0.03100775182247162,0.7328519821166992,0.6000000238418579,0.3828125,0.0,74.7102554321289,0.0,0.7194104194641113
1,0.4821428656578064,0.46082040667533875,0.07537414133548737,74.81055755615235,0.0476190485060215,0.7072448134422302,0.6000000238418579,0.40234375,0.0,74.55787200927735,0.0,0.704674243927002
2,0.4892857074737549,0.5330934524536133,0.11705214530229568,74.5838893345424,0.0845070406794548,0.6879862546920776,0.6000000238418579,0.40625,0.0,74.40751342773437,0.0,0.6936260461807251
3,0.5428571701049805,0.5925982594490051,0.11394555866718292,74.36795588902065,0.0833333358168602,0.7042171359062195,0.6000000238418579,0.4166666567325592,0.0,74.2584945678711,0.0,0.6857162714004517
4,0.4928571283817291,0.4989791512489319,0.13222220540046692,74.29136003766742,0.09090909361839294,0.6739304661750793,0.6000000238418579,0.4375,0.0,74.10955810546875,0.0,0.6743832230567932
5,0.44999998807907104,0.5291025638580322,0.17884354293346405,74.1681400844029,0.1082802563905716,0.6626126170158386,0.6000000238418579,0.44921875,0.0,73.96133117675781,0.0,0.6620974540710449
6,0.5035714507102966,0.5761573910713196,0.11546483635902405,73.94342041015625,0.10218977928161621,0.6596212387084961,0.6000000238418579,0.4791666865348816,0.0,73.81381530761719,0.0,0.6517497301101685
7,0.4928571283817291,0.47715193033218384,0.19836735725402832,73.84877341134208,0.13698630034923553,0.6332905888557434,0.6000000238418579,0.5052083730697632,0.0,73.66718139648438,0.0,0.6420568227767944
8,0.5178571343421936,0.4632773995399475,0.16734692454338074,73.67040514264788,0.15199999511241913,0.616923987865448,0.6000000238418579,0.5286458134651184,0.0,73.52075805664063,0.0,0.639043927192688
9,0.5249999761581421,0.5279719829559326,0.2860172986984253,73.53619188581195,0.2377622425556183,0.6136589050292969,0.6000000238418579,0.5377604365348816,0.0,73.37495574951171,0.0,0.6329714059829712
10,0.5142857432365417,0.5217235684394836,0.2854647934436798,73.38870217459542,0.21917808055877686,0.5978773236274719,0.6000000238418579,0.5807291269302368,0.0,73.22983245849609,0.0,0.6259320974349976
11,0.5428571701049805,0.5370408296585083,0.3031972348690033,73.20824933733259,0.25190839171409607,0.6087841391563416,0.6000000238418579,0.5963541269302368,0.0,73.08493194580078,0.0,0.6226655840873718
12,0.4749999940395355,0.558091402053833,0.23662130534648895,73.09615652901786,0.1780821979045868,0.6305605173110962,0.6000000238418579,0.6484375,0.0,72.94127655029297,0.0,0.6132937669754028
13,0.47857141494750977,0.4403540790081024,0.3063099980354309,73.0143578665597,0.26618704199790955,0.5845333933830261,0.6000000238418579,0.640625,0.0,72.79883880615235,0.0,0.6054326891899109
14,0.44999998807907104,0.5005384683609009,0.3068706691265106,72.82151620047433,0.25999999046325684,0.5874750018119812,0.6000000238418579,0.6640625,0.0,72.65717926025391,0.0,0.5977899432182312
15,0.5357142686843872,0.5755384564399719,0.39045968651771545,72.63980843680245,0.3400000035762787,0.5787070393562317,0.6000000238418579,0.6497396230697632,0.0,72.5163818359375,0.0,0.5901597142219543
16,0.5357142686843872,0.6046517491340637,0.39480718970298767,72.47397112165179,0.3602941036224365,0.5903278589248657,0.6000000238418579,0.6653645634651184,0.0,72.37595977783204,0.0,0.5839212536811829
17,0.5785714387893677,0.48815181851387024,0.3303937315940857,72.37195369175502,0.31092438101768494,0.5820134282112122,0.6000000238418579,0.6744791865348816,0.0,72.2342025756836,0.0,0.5852056741714478
18,0.5392857193946838,0.5507692098617554,0.3603936731815338,72.22445068359374,0.36153846979141235,0.5910225510597229,0.6000000238418579,0.66796875,0.0,72.09316558837891,0.0,0.5844374895095825
19,0.5357142686843872,0.567962646484375,0.4015480875968933,72.07081080845424,0.3741007149219513,0.5792718529701233,0.6000000238418579,0.671875,0.0,71.95315246582031,0.0,0.5787010788917542
20,0.5,0.49747127294540405,0.34866824746131897,71.96297345842633,0.32592591643333435,0.5458860397338867,0.6000000238418579,0.6783853769302368,0.0,71.81232299804688,0.0,0.5778548121452332
21,0.49642857909202576,0.5532031059265137,0.38325709104537964,71.8304949079241,0.33125001192092896,0.5439504981040955,0.6000000238418579,0.6966146230697632,0.0,71.67371215820313,0.0,0.5692052841186523
22,0.5071428418159485,0.5804088115692139,0.42039573192596436,71.6515882219587,0.3624161183834076,0.58258455991745,0.6000000238418579,0.7200520634651184,0.0,71.53575592041015,0.0,0.559535801410675
23,0.5142857432365417,0.5299627184867859,0.4399319291114807,71.52514277866908,0.41258740425109863,0.5405861139297485,0.6000000238418579,0.7552083134651184,0.0,71.3967498779297,0.0,0.5556402206420898
24,0.5642856955528259,0.5836271047592163,0.45247989892959595,71.36196877615792,0.45185184478759766,0.5650171041488647,0.6000000238418579,0.7708333730697632,0.0,71.25628814697265,0.0,0.5560511946678162
25,0.5357142686843872,0.5804857015609741,0.49914655089378357,71.21562369210379,0.5033556818962097,0.5630144476890564,0.6000000238418579,0.78515625,0.0,71.11751098632813,0.0,0.5519442558288574
26,0.574999988079071,0.6246682405471802,0.5447577834129333,71.06330501011439,0.5724637508392334,0.554784893989563,0.6000000238418579,0.77734375,0.0,70.97784881591797,0.0,0.5521551370620728
27,0.5571428537368774,0.5943560004234314,0.49367964267730713,70.93418797084263,0.47826087474823,0.5459245443344116,0.625,0.79296875,0.07999999076128006,70.83804168701172,0.0625,0.5520086288452148
28,0.5714285969734192,0.5546292066574097,0.47018668055534363,70.82373853410994,0.4803149700164795,0.543574333190918,0.6499999761581421,0.8125,0.15999998152256012,70.69844055175781,0.125,0.5524291396141052
29,0.5357142686843872,0.5891543626785278,0.4351122975349426,70.66644330705915,0.4097222089767456,0.5534646511077881,0.6499999761581421,0.8307291269302368,0.15999998152256012,70.55896453857422,0.125,0.5537800192832947
30,0.5464285612106323,0.5826188921928406,0.4900082051753998,70.52469504220146,0.4577464759349823,0.5502258539199829,0.6499999761581421,0.8255208134651184,0.15999998152256012,70.4202667236328,0.125,0.5520519018173218
31,0.5857142806053162,0.6464584469795227,0.5299897193908691,70.35623692103795,0.5,0.5526115298271179,0.6499999761581421,0.8411458134651184,0.15999998152256012,70.28201446533203,0.125,0.549619197845459
32,0.6000000238418579,0.6125773787498474,0.5058503150939941,70.23470175606865,0.5037593841552734,0.5608909726142883,0.675000011920929,0.8489583730697632,0.2266666442155838,70.14310455322266,0.1875,0.5499440431594849
33,0.5464285612106323,0.6041198372840881,0.46520712971687317,70.11038687569754,0.45205479860305786,0.5598027110099792,0.675000011920929,0.8515625596046448,0.2266666442155838,70.0046142578125,0.1875,0.5482398271560669
34,0.5964285731315613,0.639797568321228,0.5502061247825623,69.94765428815569,0.5205479264259338,0.5681400299072266,0.7250000238418579,0.8658854365348816,0.3742856979370117,69.86633758544922,0.3125,0.5466068983078003
35,0.6357142925262451,0.6323627233505249,0.5772231817245483,69.81546696254185,0.6296296119689941,0.5537761449813843,0.7250000238418579,0.8606770634651184,0.3742856979370117,69.72756958007812,0.3125,0.5482362508773804
36,0.625,0.6884312629699707,0.5738539099693298,69.65031411307199,0.591549277305603,0.5537398457527161,0.7250000238418579,0.8606770634651184,0.3742856979370117,69.58945007324219,0.3125,0.5484139323234558
37,0.6142857074737549,0.6568974256515503,0.5594784617424011,69.52584010532924,0.5846154093742371,0.5571378469467163,0.7250000238418579,0.87109375,0.3742856979370117,69.4515151977539,0.3125,0.5484845042228699
38,0.6285714507102966,0.6922056078910828,0.5774458050727844,69.37327968052455,0.55474454164505,0.5615163445472717,0.7250000238418579,0.8658853769302368,0.3742856979370117,69.31267852783203,0.3125,0.5518973469734192
39,0.6107142567634583,0.6603575944900513,0.5999258160591125,69.2626460484096,0.5586206912994385,0.5544827580451965,0.7250000238418579,0.8645833134651184,0.3742856979370117,69.17562561035156,0.3125,0.5501493811607361
40,0.6214285492897034,0.6934487223625183,0.5352855324745178,69.10239977155413,0.5694444179534912,0.5941065549850464,0.699999988079071,0.875,0.44428569078445435,69.03912963867188,0.4375,0.5461786389350891
41,0.6892856955528259,0.732282280921936,0.6640382409095764,68.9455326625279,0.6690647602081299,0.5748955011367798,0.7749999761581421,0.875,0.5714285373687744,68.90186004638672,0.625,0.5446484684944153
42,0.6785714030265808,0.7493749856948853,0.6563282012939453,68.7941887991769,0.6241135001182556,0.5870489478111267,0.7749999761581421,0.8776041865348816,0.5992063283920288,68.76427612304687,0.6875,0.5451565384864807
43,0.6607142686843872,0.6986844539642334,0.6015151143074036,68.68925388881138,0.6060606241226196,0.5735146403312683,0.800000011920929,0.8802083134651184,0.5992063283920288,68.62598571777343,0.6875,0.5474942922592163
44,0.6321428418159485,0.7034591436386108,0.6212997436523438,68.56017063685826,0.5986841917037964,0.5621495842933655,0.7749999761581421,0.8828124403953552,0.5992063283920288,68.49051666259766,0.6875,0.5427576899528503
45,0.6499999761581421,0.7254661917686462,0.6283157467842102,68.40635572160993,0.6206896305084229,0.5847800374031067,0.800000011920929,0.8893229365348816,0.6277777552604675,68.35490264892579,0.75,0.539362907409668
46,0.6357142925262451,0.6908556818962097,0.6014223098754883,68.28771384102957,0.6275861859321594,0.5724471211433411,0.824999988079071,0.8919271230697632,0.6877777576446533,68.21869659423828,0.8125,0.5378303527832031
47,0.6357142925262451,0.6859563589096069,0.6266447901725769,68.16522957938058,0.6830986142158508,0.5616477131843567,0.824999988079071,0.90625,0.6877777576446533,68.08115997314454,0.8125,0.5394711494445801
48,0.6678571701049805,0.7270476222038269,0.6414408683776855,67.99846736363003,0.654411792755127,0.5783177018165588,0.824999988079071,0.91015625,0.6877777576446533,67.94393310546874,0.8125,0.5400675535202026
49,0.6964285969734192,0.7773724794387817,0.6762872934341431,67.83848724365234,0.699999988079071,0.5853379368782043,0.824999988079071,0.9205729365348816,0.6877777576446533,67.80526275634766,0.8125,0.5441514253616333
50,0.7107142806053162,0.765433669090271,0.7216336727142334,67.71535382952008,0.7315436005592346,0.5851253867149353,0.8500000238418579,0.9296875,0.7155555486679077,67.66818084716797,0.875,0.5446170568466187
51,0.6821428537368774,0.762025773525238,0.674691379070282,67.57913295200893,0.6688741445541382,0.5947853922843933,0.8500000238418579,0.9283853769302368,0.7269841432571411,67.53389434814453,0.9375,0.5387564897537231
52,0.6928571462631226,0.7617881298065186,0.6535962224006653,67.44721287318639,0.6521739363670349,0.587488055229187,0.8500000238418579,0.9361979365348816,0.7269841432571411,67.39675598144531,0.9375,0.540134608745575
53,0.6642857193946838,0.7298842072486877,0.6592041850090027,67.33197849818639,0.7050359845161438,0.5597810745239258,0.875,0.9388021230697632,0.7492063641548157,67.25964965820313,1.0,0.5426852107048035
54,0.6928571462631226,0.7830169200897217,0.6696021556854248,67.16393498011998,0.6830986142158508,0.5924025774002075,0.875,0.9492188096046448,0.7492063641548157,67.12195892333985,1.0,0.5450290441513062
55,0.7107142806053162,0.7308424711227417,0.6673922538757324,67.0716317313058,0.7165354490280151,0.5777238011360168,0.875,0.9544271230697632,0.7555555105209351,66.982470703125,0.9375,0.5518494844436646
56,0.7285714149475098,0.8086621761322021,0.7146196365356445,66.87945338657924,0.6715328693389893,0.6121026277542114,0.8999999761581421,0.9583333730697632,0.7777777910232544,66.84520721435547,1.0,0.5537201166152954
57,0.699999988079071,0.7661105394363403,0.701954185962677,66.77646920340402,0.7234042286872864,0.605928897857666,0.8999999761581421,0.9609375,0.7777777910232544,66.70718536376953,1.0,0.5577197670936584
58,0.8035714030265808,0.880364179611206,0.7975527048110962,66.56053466796875,0.7823129296302795,0.6439293622970581,0.8999999761581421,0.9622395634651184,0.7777777910232544,66.57137603759766,1.0,0.5558989644050598
59,0.7678571343421936,0.8427339196205139,0.7342732548713684,66.45464368547712,0.7299270033836365,0.6433053612709045,0.875,0.9648438096046448,0.7492063641548157,66.43458557128906,1.0,0.5569369196891785
60,0.7714285850524902,0.8275339007377625,0.7716387510299683,66.33062656947544,0.75,0.64293372631073,0.875,0.96484375,0.7492063641548157,66.2979751586914,1.0,0.5576440095901489
61,0.7571428418159485,0.8407043218612671,0.7294763326644897,66.17998417445591,0.7424242496490479,0.6463980674743652,0.875,0.9674478769302368,0.7492063641548157,66.16147308349609,1.0,0.5582311749458313
62,0.7928571701049805,0.8591684103012085,0.7674149870872498,66.04072527204241,0.8110235929489136,0.6607338786125183,0.875,0.9674478769302368,0.7492063641548157,66.02020874023438,1.0,0.5694307088851929
63,0.7642857432365417,0.8455837368965149,0.7267759442329407,65.91659589494978,0.7602739930152893,0.620483934879303,0.875,0.9674478769302368,0.7492063641548157,65.88468627929687,1.0,0.569713830947876
64,0.7714285850524902,0.8340309858322144,0.7569078803062439,65.80355137416295,0.8175182342529297,0.6408593654632568,0.875,0.9661458134651184,0.7492063641548157,65.74620513916015,1.0,0.5762583017349243
65,0.8107143044471741,0.8770651817321777,0.7921643853187561,65.62695704868861,0.8045112490653992,0.6637047529220581,0.8999999761581421,0.9674478769302368,0.7777777910232544,65.60594635009765,1.0,0.5869172811508179
66,0.7821428775787354,0.8645833730697632,0.7731291651725769,65.50285971505302,0.7708333134651184,0.678100049495697,0.8999999761581421,0.9674479365348816,0.7777777910232544,65.47022857666016,1.0,0.5882471203804016
67,0.7928571701049805,0.8815768957138062,0.7792737483978271,65.3523186819894,0.7651006579399109,0.6877277493476868,0.875,0.9674478769302368,0.7492063641548157,65.33761291503906,1.0,0.5841060876846313
68,0.7678571343421936,0.8694631457328796,0.7593609094619751,65.2328118460519,0.7535211443901062,0.6651346683502197,0.875,0.96875,0.7492063641548157,65.20083770751953,1.0,0.5884864330291748
69,0.7714285850524902,0.8749676942825317,0.7654955983161926,65.09933144705636,0.7483870983123779,0.6839826107025146,0.875,0.9674479365348816,0.7492063641548157,65.06788330078125,1.0,0.5847764015197754
70,0.7749999761581421,0.8579959869384766,0.7462995648384094,64.99062085832868,0.8175182342529297,0.646733820438385,0.875,0.9674478769302368,0.7492063641548157,64.92842864990234,1.0,0.5953218936920166
71,0.7928571701049805,0.8688198328018188,0.7715725302696228,64.85103759765624,0.8085106611251831,0.6626964807510376,0.875,0.9674479365348816,0.7492063641548157,64.792431640625,1.0,0.6002184152603149
72,0.800000011920929,0.8686896562576294,0.7839430570602417,64.7158693586077,0.8391608595848083,0.6619053483009338,0.875,0.9674479365348816,0.7492063641548157,64.65643310546875,1.0,0.6052123308181763
73,0.8107143044471741,0.8906378149986267,0.7897484302520752,64.55874960763114,0.8257575631141663,0.6716489791870117,0.8999999761581421,0.96875,0.7777777910232544,64.51675415039062,1.0,0.6178422570228577
74,0.800000011920929,0.8920255899429321,0.7714594006538391,64.42882734026227,0.7846153974533081,0.6767807006835938,0.8999999761581421,0.9700520634651184,0.7777777910232544,64.37678833007813,1.0,0.6321331262588501
75,0.824999988079071,0.8938117027282715,0.8323891758918762,64.2986567905971,0.7894737124443054,0.717530369758606,0.8999999761581421,0.9700521230697632,0.7777777910232544,64.24498443603515,1.0,0.6294872760772705
76,0.7821428775787354,0.8854337930679321,0.7507359385490417,64.17353613717215,0.8046875,0.6874624490737915,0.8999999761581421,0.9700520634651184,0.7777777910232544,64.10682830810546,1.0,0.6409568190574646
77,0.7857142686843872,0.8814593553543091,0.7602576017379761,64.05325829642159,0.7720588445663452,0.6969760656356812,0.8999999761581421,0.97265625,0.7777777910232544,63.972720336914065,1.0,0.6448739171028137
78,0.8428571224212646,0.9123871326446533,0.8531103134155273,63.88599406651088,0.8580645322799683,0.7115558981895447,0.8999999761581421,0.9713541269302368,0.7777777910232544,63.843206787109374,1.0,0.6392320394515991
79,0.8321428298950195,0.9061475992202759,0.7920820713043213,63.75575626918248,0.7954545617103577,0.7324361801147461,0.8999999761581421,0.97265625,0.7777777910232544,63.7053726196289,1.0,0.6523995399475098
80,0.8678571581840515,0.9428061246871948,0.8525046110153198,63.58512954711914,0.8571428656578064,0.7517974972724915,0.8999999761581421,0.9713541865348816,0.7777777910232544,63.57383346557617,1.0,0.6525136828422546
