,loss,accuracy,auc,f1_m,recall,specificity,val_loss,val_accuracy,val_auc,val_f1_m,val_recall,val_specificity,lr
24,64.94156806945801,0.8112499713897705,0.9009089469909668,0.7912853956222534,0.802955687046051,0.7183282375335693,64.75643005371094,0.8500000238418579,0.9601648449897766,0.8684848546981812,0.8846153616905212,0.6859994530677795,2.5e-06
25,64.5477252960205,0.824999988079071,0.912236750125885,0.7994362115859985,0.8137755393981934,0.7540160417556763,64.37681274414062,0.8500000238418579,0.9601648449897766,0.8684848546981812,0.8846153616905212,0.7053820490837097,2.5e-06
26,64.18907962799072,0.831250011920929,0.904035210609436,0.8139256238937378,0.8161209225654602,0.7493112683296204,63.99914474487305,0.8500000238418579,0.9560439586639404,0.8684848546981812,0.8846153616905212,0.7175910472869873,2.5e-06
27,63.794211311340334,0.8512499928474426,0.9220391511917114,0.8282873034477234,0.8324742317199707,0.7624754309654236,63.62376937866211,0.8500000238418579,0.9574176073074341,0.8418181538581848,0.8461538553237915,0.7354580163955688,2.5e-06
28,63.41620906829834,0.8500000238418579,0.9286179542541504,0.8360069990158081,0.8536585569381714,0.7806860208511353,63.24373245239258,0.824999988079071,0.958791196346283,0.8084848523139954,0.8461538553237915,0.7359214425086975,2.5e-06
29,63.04450172424316,0.8600000143051147,0.9287575483322144,0.8402156233787537,0.8492462038993835,0.7903454303741455,62.871646881103516,0.8500000238418579,0.9574176073074341,0.8418181538581848,0.8461538553237915,0.7491137385368347,2.5e-06
30,62.7031127166748,0.8299999833106995,0.9178529977798462,0.8165624737739563,0.8132678270339966,0.7828275561332703,62.49968643188477,0.824999988079071,0.9560439586639404,0.8084848523139954,0.8461538553237915,0.7498370409011841,2.5e-06
31,62.296809349060055,0.875,0.9425842761993408,0.8666919469833374,0.8784118890762329,0.7959167957305908,62.13277587890625,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.7613599896430969,2.5e-06
32,61.93419544219971,0.8737499713897705,0.94063401222229,0.8497314453125,0.8571428656578064,0.8120604753494263,61.76931228637695,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.7701997756958008,2.5e-06
33,61.6090881729126,0.84375,0.9238776564598083,0.8245617747306824,0.8428927659988403,0.7823179364204407,61.40755767822266,0.8500000238418579,0.9560438990592957,0.8418181538581848,0.8461538553237915,0.7754350900650024,2.5e-06
34,61.22531593322754,0.8637499809265137,0.9375371336936951,0.8581766486167908,0.8632911443710327,0.7814111113548279,61.04757537841797,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.7797547578811646,2.5e-06
35,60.84986602783203,0.8774999976158142,0.9477322697639465,0.8653267025947571,0.8737623691558838,0.8090284466743469,60.68904190063476,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.7845977544784546,2.5e-06
36,60.49156707763672,0.8849999904632568,0.9503078460693359,0.8744226098060608,0.8765432238578796,0.8223486542701721,60.332113647460936,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.7909658551216125,2.5e-06
37,60.116026611328124,0.893750011920929,0.9600560665130615,0.8872455358505249,0.8922305703163147,0.8260370492935181,59.9768424987793,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.7942448854446411,2.5e-06
38,59.797786979675294,0.8862500190734863,0.9441047310829163,0.8791388869285583,0.8869779109954834,0.8274472951889038,59.62305374145508,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.7973018884658813,2.5e-06
39,59.45338436126709,0.8799999952316284,0.9426379203796387,0.8723294734954834,0.8765432238578796,0.8252131938934326,59.26955871582031,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.7937480807304382,2.5e-06
40,59.04129497528076,0.9049999713897705,0.9693055152893066,0.8814752101898193,0.9270270466804504,0.8351461291313171,58.92776031494141,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.8148504495620728,2.5e-06
41,58.73490859985352,0.8887500166893005,0.9528521299362183,0.8867476582527161,0.8655660152435303,0.8400042057037354,58.571984100341794,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.8031136393547058,2.5e-06
42,58.36576824188232,0.9024999737739563,0.9579587578773499,0.8894622921943665,0.8966408371925354,0.8439867496490479,58.22833023071289,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.8116709589958191,2.5e-06
43,58.042134819030764,0.887499988079071,0.9512282013893127,0.8751173615455627,0.887499988079071,0.8417802453041077,57.883131408691405,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.8133740425109863,2.5e-06
44,57.65701389312744,0.9125000238418579,0.9712695479393005,0.9078323245048523,0.8949880599975586,0.8635523319244385,57.537298583984374,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.8098551630973816,2.5e-06
45,57.314399299621584,0.9087499976158142,0.9698054790496826,0.8992104530334473,0.9203979969024658,0.8539698719978333,57.19555816650391,0.8500000238418579,0.9560438990592957,0.8418181538581848,0.8461538553237915,0.8115261793136597,2.5e-06
46,56.98658233642578,0.8962500095367432,0.9644006490707397,0.8803392052650452,0.8913580179214478,0.8420755863189697,56.85496520996094,0.8500000238418579,0.9560439586639404,0.8418181538581848,0.8461538553237915,0.8119056820869446,2.5e-06
