epoch,accuracy,auc_1,loss,val_accuracy,val_auc_1,val_loss
36,0.6000000238418579,0.7135550379753113,0.5822202801704407,0.625,0.8214285969734192,0.530553150177002
37,0.574999988079071,0.6462500095367432,0.6698652744293213,0.625,0.8214285969734192,0.5247286856174469
38,0.8500000238418579,0.7942708134651184,0.5594681024551391,0.625,0.8214285969734192,0.5216823816299438
39,0.6499999761581421,0.638888955116272,0.661314868927002,0.625,0.8214285969734192,0.5209804892539978
40,0.675000011920929,0.7276213765144348,0.593451464176178,0.625,0.8214285969734192,0.5213212370872498
41,0.550000011920929,0.5956112742424011,0.635570353269577,0.625,0.8214285969734192,0.5178329527378083
42,0.6499999761581421,0.7710997462272644,0.5862897634506226,0.625,0.8228021860122681,0.5133873343467712
43,0.7749999761581421,0.8268228769302368,0.5632406115531922,0.625,0.8214285969734192,0.5170728683471679
44,0.675000011920929,0.644501268863678,0.6439174771308899,0.6000000238418579,0.7802198529243469,0.5226048469543457
0,0.6000000238418579,0.5573333501815796,0.6993939518928528,0.625,0.7994505763053894,0.5345126748085022
1,0.625,0.6047979593276978,0.6619555354118347,0.6000000238418579,0.7994505763053894,0.5415114223957062
2,0.625,0.6457800269126892,0.597000390291214,0.6000000238418579,0.8104395866394043,0.543339204788208
3,0.6499999761581421,0.6867008209228516,0.6393814563751221,0.6000000238418579,0.8104395866394043,0.5438539624214173
4,0.6000000238418579,0.6202046275138855,0.6049844086170196,0.6000000238418579,0.8021978139877319,0.5346641898155212
5,0.6499999761581421,0.7135416865348816,0.5588407635688781,0.625,0.8021978139877319,0.5287249267101288
6,0.699999988079071,0.7378516793251038,0.5159263372421264,0.625,0.8021978139877319,0.5301273345947266
7,0.75,0.8020051121711731,0.5162170886993408,0.6000000238418579,0.8021978139877319,0.532541036605835
8,0.7749999761581421,0.7853536009788513,0.5755014002323151,0.6000000238418579,0.8104395866394043,0.5341008186340332
9,0.699999988079071,0.6276041865348816,0.653341817855835,0.6000000238418579,0.8104395866394043,0.5322543680667877
10,0.5249999761581421,0.5214646458625793,0.6773387670516968,0.6000000238418579,0.8021978139877319,0.529222023487091
11,0.6499999761581421,0.8132832050323486,0.506511652469635,0.625,0.7939560413360596,0.5177305459976196
12,0.7250000238418579,0.7222222685813904,0.6466020226478577,0.625,0.7939560413360596,0.5113670349121093
13,0.6499999761581421,0.7829670310020447,0.5747099995613099,0.6499999761581421,0.8241758346557617,0.5027958154678345
14,0.7749999761581421,0.808080792427063,0.54846550822258,0.625,0.8214285969734192,0.49695099592208863
15,0.675000011920929,0.8847118616104126,0.4849227547645569,0.675000011920929,0.848901093006134,0.49135035276412964
16,0.574999988079071,0.6351010203361511,0.6904561400413514,0.6499999761581421,0.8351648449897766,0.49361111521720885
17,0.699999988079071,0.6547314524650574,0.6134569764137268,0.6499999761581421,0.8269230723381042,0.496005916595459
18,0.550000011920929,0.6842105984687805,0.6667292416095734,0.6499999761581421,0.8282967209815979,0.4963305711746216
19,0.574999988079071,0.6470588445663452,0.6331503748893738,0.675000011920929,0.8310439586639404,0.4928841829299927
20,0.699999988079071,0.7406015396118164,0.60258469581604,0.6499999761581421,0.8310439586639404,0.4930763840675354
21,0.625,0.7007672786712646,0.5875621736049652,0.6499999761581421,0.8296703696250916,0.4951993227005005
22,0.6499999761581421,0.7739899158477783,0.5293290615081787,0.625,0.8296703696250916,0.4947787642478943
23,0.675000011920929,0.7142857313156128,0.586605429649353,0.6499999761581421,0.8310439586639404,0.4903528273105621
24,0.6000000238418579,0.6842105388641357,0.6567577600479126,0.699999988079071,0.8475275039672852,0.4844081223011017
25,0.625,0.65625,0.6345802307128906,0.699999988079071,0.8489011526107788,0.4817330062389374
26,0.75,0.8558897376060486,0.495723032951355,0.675000011920929,0.8489011526107788,0.4787778198719025
27,0.6499999761581421,0.7839999794960022,0.5521229028701782,0.7250000238418579,0.8598901033401489,0.47365280985832214
28,0.550000011920929,0.6362500190734863,0.702488648891449,0.75,0.8598901033401489,0.4683077871799469
29,0.6499999761581421,0.7097187042236328,0.6395567655563354,0.75,0.8626373410224915,0.4668934285640717
30,0.6000000238418579,0.6010100841522217,0.6783143758773804,0.75,0.8626373410224915,0.46776714324951174
31,0.6499999761581421,0.7348484992980957,0.5969915926456452,0.699999988079071,0.8612637519836426,0.4700217187404633
32,0.6499999761581421,0.6792929172515869,0.6297024071216584,0.7250000238418579,0.8516483902931213,0.47364914417266846
33,0.574999988079071,0.6325757503509521,0.6704235911369324,0.699999988079071,0.8502747416496277,0.4768152356147766
34,0.800000011920929,0.8421053290367126,0.5157107591629029,0.699999988079071,0.8351648449897766,0.4810614943504333
35,0.625,0.6265663504600525,0.6542816638946534,0.625,0.833791196346283,0.4862378895282745
36,0.699999988079071,0.7301790714263916,0.5557979762554168,0.625,0.8351648449897766,0.48878295421600343
37,0.625,0.6973333358764648,0.6633679032325744,0.625,0.8365384340286255,0.4851082921028137
38,0.6499999761581421,0.6704545617103577,0.6264348566532135,0.699999988079071,0.8365384340286255,0.4784111499786377
39,0.7250000238418579,0.7335858941078186,0.5341974198818207,0.699999988079071,0.8530219793319702,0.4758597850799561
40,0.6499999761581421,0.636363685131073,0.6271703481674195,0.699999988079071,0.8365384340286255,0.4781992495059967
41,0.5249999761581421,0.6466665863990784,0.6300101578235626,0.699999988079071,0.8530219793319702,0.474408358335495
42,0.6000000238418579,0.685421884059906,0.6415675401687622,0.7250000238418579,0.8557692766189575,0.46672033071517943
43,0.5,0.4774436056613922,0.7563005566596985,0.7250000238418579,0.8571429252624512,0.462408047914505
44,0.550000011920929,0.6010100841522217,0.6761327266693116,0.75,0.8598901629447937,0.45776891708374023
0,0.7250000238418579,0.7800511717796326,0.6050897181034088,0.7749999761581421,0.8585165143013,0.4575609385967255
1,0.6499999761581421,0.6598466038703918,0.6189532339572906,0.7250000238418579,0.8571429252624512,0.4619251906871796
2,0.7250000238418579,0.7443609237670898,0.5967439651489258,0.7250000238418579,0.8557692766189575,0.4663043737411499
3,0.6499999761581421,0.7398990392684937,0.6132226824760437,0.699999988079071,0.8379120826721191,0.47122596502304076
4,0.75,0.6638176441192627,0.5231232881546021,0.675000011920929,0.8392857313156128,0.47702727317810056
5,0.625,0.6992481350898743,0.6017023742198944,0.625,0.8379120826721191,0.4797778964042664
6,0.675000011920929,0.7443608641624451,0.6095694780349732,0.625,0.8406593203544617,0.48011772632598876
7,0.6000000238418579,0.6754385232925415,0.640614116191864,0.6499999761581421,0.8420329689979553,0.47690314054489136
8,0.625,0.7083333134651184,0.6002240061759949,0.675000011920929,0.8447802066802979,0.4741839408874512
9,0.6000000238418579,0.5739348530769348,0.6476807594299316,0.675000011920929,0.8447802066802979,0.47303834557533264
10,0.625,0.7105262875556946,0.5819222867488861,0.675000011920929,0.8461538553237915,0.4709547460079193
11,0.699999988079071,0.6803069710731506,0.5879225254058837,0.675000011920929,0.8461538553237915,0.47008143067359925
12,0.7250000238418579,0.8244949579238892,0.5590536177158356,0.675000011920929,0.8461538553237915,0.47018373012542725
13,0.6000000238418579,0.6452019810676575,0.6461880445480347,0.699999988079071,0.8475274443626404,0.4653409838676453
14,0.7250000238418579,0.7575758099555969,0.5390066921710968,0.699999988079071,0.8447802066802979,0.46283271312713625
15,0.6499999761581421,0.7225000262260437,0.6002539694309235,0.7250000238418579,0.8612637519836426,0.4581178307533264
16,0.6000000238418579,0.7046035528182983,0.5692625522613526,0.7250000238418579,0.8612637519836426,0.450408399105072
17,0.625,0.7500001192092896,0.6286381483078003,0.7250000238418579,0.8612637519836426,0.44632450938224794
18,0.800000011920929,0.8207070827484131,0.5187337875366211,0.7250000238418579,0.8612637519836426,0.44549900889396665
19,0.75,0.8333333134651184,0.4994846820831299,0.75,0.8612637519836426,0.4425604581832886
20,0.675000011920929,0.7967171669006348,0.5185082495212555,0.75,0.8667582273483276,0.43991037011146544
21,0.6499999761581421,0.70703125,0.5578376233577729,0.7749999761581421,0.8681318759918213,0.43718520998954774
22,0.574999988079071,0.664160430431366,0.6081775903701783,0.7749999761581421,0.8667582273483276,0.43398610353469846
23,0.699999988079071,0.7519181966781616,0.5721859455108642,0.7749999761581421,0.8626374006271362,0.435251796245575
24,0.824999988079071,0.8585858345031738,0.4822133779525757,0.7749999761581421,0.8640110492706299,0.4390687346458435
25,0.625,0.7619047164916992,0.5574579834938049,0.7250000238418579,0.8612637519836426,0.4431536614894867
26,0.75,0.7689394354820251,0.5967014014720917,0.7250000238418579,0.8640109896659851,0.45278072357177734
27,0.6499999761581421,0.6825000047683716,0.6518750190734863,0.699999988079071,0.848901093006134,0.45861485600471497
28,0.675000011920929,0.7980769276618958,0.5229331731796265,0.7250000238418579,0.848901093006134,0.45632660388946533
29,0.675000011920929,0.7137500047683716,0.5565768599510192,0.7250000238418579,0.8585165143013,0.45037235617637633
30,0.75,0.8184143900871277,0.4858304798603058,0.7250000238418579,0.8598901629447937,0.4480133891105652
31,0.625,0.6692708134651184,0.6212312459945679,0.7250000238418579,0.8598901629447937,0.446782648563385
32,0.6000000238418579,0.6625000238418579,0.6195709943771363,0.7250000238418579,0.8585165143013,0.44310195446014405
33,0.574999988079071,0.6315789222717285,0.6685445070266723,0.75,0.8585165143013,0.4391489803791046
34,0.6000000238418579,0.7122395634651184,0.6371610283851623,0.7250000238418579,0.8585165143013,0.4434506058692932
35,0.6000000238418579,0.6675191521644592,0.652385139465332,0.7250000238418579,0.8585165143013,0.4456335365772247
36,0.699999988079071,0.7746667265892029,0.5721470236778259,0.75,0.8585165143013,0.44069279432296754
37,0.574999988079071,0.6040100455284119,0.663687115907669,0.75,0.8585165143013,0.4395884215831757
38,0.675000011920929,0.7664141058921814,0.48192517161369325,0.75,0.8612637519836426,0.4396332859992981
39,0.6499999761581421,0.7506265640258789,0.6092371284961701,0.7250000238418579,0.8612637519836426,0.44119674563407896
40,0.675000011920929,0.8151041269302368,0.4710603475570679,0.75,0.8612638115882874,0.43870761394500735
41,0.7250000238418579,0.7250639200210571,0.6013444483280181,0.7250000238418579,0.8612637519836426,0.4390343606472015
42,0.699999988079071,0.7323232889175415,0.5745572447776794,0.7250000238418579,0.8612638115882874,0.4399511396884918
43,0.7250000238418579,0.80952388048172,0.5679185271263123,0.7250000238418579,0.8640109896659851,0.4433456540107727
44,0.574999988079071,0.6762499809265137,0.6125021576881409,0.7250000238418579,0.8640109896659851,0.44695521593093873
0,0.6000000238418579,0.6691919565200806,0.6218735754489899,0.7250000238418579,0.848901093006134,0.44857868552207947
1,0.625,0.6930946111679077,0.6691182255744934,0.7250000238418579,0.8461538553237915,0.44739111661911013
2,0.6000000238418579,0.6098484396934509,0.6908613324165345,0.7250000238418579,0.8612637519836426,0.44404411911964414
3,0.6499999761581421,0.7099999785423279,0.5664496123790741,0.7250000238418579,0.8612637519836426,0.44207424521446226
4,0.6000000238418579,0.7472528219223022,0.5596594452857971,0.7250000238418579,0.8626374006271362,0.43779889345169065
5,0.800000011920929,0.85546875,0.49870083928108216,0.75,0.8640109896659851,0.43625410199165343
6,0.675000011920929,0.7866160869598389,0.5227570116519928,0.75,0.8640109896659851,0.4358246088027954
7,0.7250000238418579,0.8270676732063293,0.5120665371418,0.75,0.8640109896659851,0.43343098759651183
8,0.574999988079071,0.5453333854675293,0.7592551827430725,0.75,0.8640109896659851,0.4328814446926117
9,0.574999988079071,0.6106770634651184,0.7228294372558594,0.7250000238418579,0.8667582273483276,0.4365066587924957
10,0.550000011920929,0.6393861770629883,0.6315508306026458,0.7250000238418579,0.8667582869529724,0.43868802189826966
11,0.699999988079071,0.7247474789619446,0.5177119076251984,0.7250000238418579,0.8667582273483276,0.4366126894950867
12,0.699999988079071,0.7408853769302368,0.5733885347843171,0.7250000238418579,0.8667582869529724,0.4356230139732361
13,0.75,0.7878787517547607,0.5903170049190521,0.7250000238418579,0.8667582869529724,0.43692132234573366
14,0.550000011920929,0.6595441699028015,0.6022471964359284,0.7250000238418579,0.8667582869529724,0.4341690719127655
15,0.75,0.7929292917251587,0.47011817097663877,0.7250000238418579,0.8667582273483276,0.4314779877662659
16,0.7250000238418579,0.7424242496490479,0.5859112560749054,0.75,0.8667582869529724,0.4289325177669525
17,0.699999988079071,0.8032581210136414,0.5348342001438141,0.75,0.8667582869529724,0.42815898060798646
18,0.675000011920929,0.6875,0.5744203746318817,0.75,0.8667582273483276,0.4289268612861633
19,0.75,0.8245614171028137,0.5192972242832183,0.7250000238418579,0.8667582869529724,0.4302834153175354
20,0.699999988079071,0.8057644367218018,0.46629548966884615,0.7250000238418579,0.8667582273483276,0.43047426342964173
21,0.6000000238418579,0.6350000500679016,0.7193922817707061,0.75,0.8667582869529724,0.42873128652572634
22,0.699999988079071,0.752525269985199,0.5276177942752838,0.75,0.8667582869529724,0.4286573052406311
23,0.75,0.7864450216293335,0.5433551371097565,0.75,0.8667582273483276,0.4297503590583801
24,0.7250000238418579,0.7108262181282043,0.5606142044067383,0.7250000238418579,0.8667582869529724,0.4337884187698364
25,0.824999988079071,0.8260869979858398,0.5000422298908234,0.7250000238418579,0.8667582273483276,0.43742138147354126
26,0.6499999761581421,0.7481202483177185,0.579905378818512,0.7250000238418579,0.8530219793319702,0.4400666654109955
27,0.699999988079071,0.7544757723808289,0.4914107471704483,0.7250000238418579,0.853022038936615,0.4401028513908386
28,0.675000011920929,0.7587500214576721,0.5786363124847412,0.7250000238418579,0.8530219793319702,0.43894598484039304
29,0.574999988079071,0.6290726661682129,0.6595758497714996,0.7250000238418579,0.8530219793319702,0.4386248826980591
30,0.6499999761581421,0.6480000019073486,0.6566540479660035,0.7250000238418579,0.8543955683708191,0.44107102751731875
31,0.6000000238418579,0.7644109725952148,0.6065143704414367,0.7250000238418579,0.8543955683708191,0.4419898331165314
32,0.699999988079071,0.719298243522644,0.5499490737915039,0.7250000238418579,0.8543955683708191,0.441759729385376
33,0.7250000238418579,0.7799999117851257,0.4728000104427338,0.7250000238418579,0.8516483902931213,0.4388784050941467
34,0.675000011920929,0.6741855144500732,0.6473452866077423,0.7250000238418579,0.8516483902931213,0.4367206394672394
35,0.699999988079071,0.7055137753486633,0.5596594452857971,0.7250000238418579,0.8667582273483276,0.4344699025154114
36,0.574999988079071,0.6666666269302368,0.5920968651771545,0.7250000238418579,0.8667582273483276,0.4330772042274475
37,0.7250000238418579,0.7253333330154419,0.5187558591365814,0.75,0.8667582869529724,0.4316674470901489
38,0.699999988079071,0.7815656661987305,0.5235921382904053,0.75,0.8667582273483276,0.4316209375858307
39,0.6499999761581421,0.740409255027771,0.5589371740818023,0.7250000238418579,0.8667582273483276,0.4316791117191315
40,0.6000000238418579,0.6578947305679321,0.5998183846473694,0.75,0.8667582869529724,0.4312961161136627
41,0.6000000238418579,0.6867167353630066,0.5476186990737915,0.75,0.8667582273483276,0.43029176592826845
42,0.625,0.7325000166893005,0.5471432328224182,0.75,0.8667582273483276,0.4292579472064972
43,0.5,0.6053333282470703,0.6457316756248475,0.75,0.8667582869529724,0.4275917947292328
44,0.6499999761581421,0.7293232679367065,0.5798250198364258,0.75,0.8667582869529724,0.4255267322063446
0,0.550000011920929,0.5102301836013794,0.7579323291778565,0.675000011920929,0.8118131756782532,0.5360825419425964
1,0.675000011920929,0.5971866846084595,0.5998455584049225,0.375,0.5769230723381042,0.771485197544098
2,0.625,0.5260416269302368,0.6952111005783081,0.42500001192092896,0.723901093006134,0.622260320186615
3,0.574999988079071,0.6199495196342468,0.6917260408401489,0.7250000238418579,0.8571428656578064,0.49477736949920653
4,0.699999988079071,0.689393937587738,0.6552856624126434,0.6499999761581421,0.8214285373687744,0.5274007439613342
5,0.6499999761581421,0.7230576276779175,0.625643515586853,0.7749999761581421,0.843406617641449,0.4623419165611267
6,0.6000000238418579,0.6930946111679077,0.5840375363826752,0.800000011920929,0.8956044316291809,0.41798120737075806
7,0.625,0.6854220032691956,0.6354387104511261,0.7250000238418579,0.8475275039672852,0.4510969936847687
8,0.6000000238418579,0.7278645634651184,0.5930914938449859,0.800000011920929,0.8969780206680298,0.4167961299419403
9,0.75,0.8074999451637268,0.5475674569606781,0.824999988079071,0.884615421295166,0.4098300814628601
10,0.7250000238418579,0.7092731595039368,0.5848379969596863,0.675000011920929,0.8365383744239807,0.5060210347175598
11,0.75,0.7376374006271362,0.41964123845100404,0.5,0.7445055246353149,0.6380903124809265
12,0.625,0.6340851783752441,0.6671367287635803,0.75,0.8420329093933105,0.4297217965126038
13,0.75,0.8580562472343445,0.538513445854187,0.75,0.8365384340286255,0.42119544744491577
14,0.7749999761581421,0.8075000047683716,0.45638603568077085,0.699999988079071,0.8090659379959106,0.48073071241378784
15,0.675000011920929,0.8346353769302368,0.5108796894550324,0.7749999761581421,0.8530219197273254,0.4042947769165039
16,0.75,0.8237500190734863,0.4684547185897827,0.824999988079071,0.8956044316291809,0.3887998819351196
17,0.824999988079071,0.8306666612625122,0.5271179735660553,0.824999988079071,0.8626373410224915,0.37507911324501036
18,0.8500000238418579,0.9002557992935181,0.40878182649612427,0.75,0.8502746820449829,0.4257117748260498
19,0.75,0.8659148812294006,0.4295419752597809,0.7250000238418579,0.8420329093933105,0.4471560060977936
20,0.7250000238418579,0.7824999690055847,0.5615494191646576,0.800000011920929,0.8626373410224915,0.3862014949321747
21,0.925000011920929,0.9661458134651184,0.30383201241493224,0.824999988079071,0.865384578704834,0.36765283942222593
22,0.800000011920929,0.8986666202545166,0.4831717491149902,0.699999988079071,0.8214285373687744,0.4473658919334412
23,0.699999988079071,0.75,0.435274264216423,0.6499999761581421,0.75,0.5749782383441925
24,0.7250000238418579,0.7719298601150513,0.42425034642219545,0.7749999761581421,0.8571428656578064,0.39830787777900695
25,0.75,0.8421052694320679,0.3813698410987854,0.824999988079071,0.9175824522972107,0.3497795075178146
26,0.949999988079071,0.9950000643730164,0.2917418211698532,0.824999988079071,0.8667582869529724,0.341049724817276
27,0.875,0.8884711861610413,0.33847629725933076,0.7250000238418579,0.8571428656578064,0.39421534538269043
28,0.8500000238418579,0.8496240377426147,0.30092108249664307,0.824999988079071,0.8612637519836426,0.351395720243454
29,0.7250000238418579,0.7672634124755859,0.5207441210746765,0.824999988079071,0.8516483902931213,0.3471904009580612
30,0.800000011920929,0.8737499713897705,0.3839000016450882,0.800000011920929,0.8626374006271362,0.3579687774181366
31,0.8999999761581421,0.9523809552192688,0.271223121881485,0.7749999761581421,0.8324176073074341,0.37027825117111207
32,0.925000011920929,0.9449999332427979,0.29056469202041624,0.824999988079071,0.8324175477027893,0.3669888973236084
33,0.925000011920929,0.9749373197555542,0.2349388211965561,0.699999988079071,0.8461538553237915,0.3993204593658447
34,0.875,0.9271100163459778,0.25401883721351626,0.7250000238418579,0.848901093006134,0.38394748568534853
35,0.925000011920929,0.9583333730697632,0.2169569045305252,0.8500000238418579,0.8379121422767639,0.34314388036727905
36,0.875,0.890625,0.36047033667564393,0.8500000238418579,0.8461539149284363,0.3333925247192383
37,0.925000011920929,0.9212499856948853,0.2565209612250328,0.699999988079071,0.8447801470756531,0.39569237232208254
38,0.800000011920929,0.8421052694320679,0.3829584151506424,0.75,0.8598901629447937,0.366154146194458
39,0.9750000238418579,0.9722222089767456,0.12001058906316757,0.875,0.8530219793319702,0.31798371970653533
40,0.949999988079071,0.9671716690063477,0.24143112152814866,0.824999988079071,0.8489010334014893,0.32180234491825105
41,0.8999999761581421,0.9419191479682922,0.2709659248590469,0.75,0.8653846383094788,0.35232543349266054
42,0.8999999761581421,0.9318181872367859,0.27127518504858017,0.800000011920929,0.8461537957191467,0.3351366609334946
43,0.875,0.9040403366088867,0.2691943973302841,0.875,0.8502748012542725,0.3375446408987045
44,0.875,0.8684210181236267,0.2829154372215271,0.824999988079071,0.8653846979141235,0.3397369235754013
0,0.8999999761581421,0.9187500476837158,0.24190683662891388,0.75,0.8461538553237915,0.3647799909114838
1,0.949999988079071,0.9667518734931946,0.18566530346870422,0.75,0.8461538553237915,0.35906314849853516
2,0.949999988079071,0.9333333373069763,0.21060912013053895,0.7749999761581421,0.8406593799591064,0.3647582471370697
3,0.875,0.8999999761581421,0.33275589942932127,0.8500000238418579,0.8543956279754639,0.33302963674068453
4,0.949999988079071,0.9791666269302368,0.20796702578663825,0.7749999761581421,0.8818681836128235,0.3411849200725555
5,0.9750000238418579,0.9791666269302368,0.11040109395980835,0.75,0.8379120826721191,0.3774769365787506
6,0.925000011920929,0.9545454978942871,0.16071962863206862,0.800000011920929,0.8406593799591064,0.3411060392856598
7,0.9750000238418579,0.9696969389915466,0.198627333343029,0.824999988079071,0.879120945930481,0.35499721169471743
8,0.9750000238418579,0.9786667227745056,0.159783174097538,0.824999988079071,0.848901093006134,0.3565900564193726
9,0.949999988079071,0.9539641737937927,0.14179951176047326,0.824999988079071,0.8406593203544617,0.3719883143901825
10,0.949999988079071,0.9780219197273254,0.17122695744037628,0.8500000238418579,0.8461538553237915,0.35411902368068693
11,0.8999999761581421,0.9523809552192688,0.16425454318523408,0.824999988079071,0.8873625993728638,0.358667728304863
12,0.949999988079071,1.0,0.14536466971039771,0.824999988079071,0.8598901629447937,0.33013578653335574
13,0.8999999761581421,0.9130434989929199,0.21100424826145173,0.7749999761581421,0.8681318759918213,0.33748744130134584
14,0.925000011920929,0.9375,0.13615958094596864,0.824999988079071,0.833791196346283,0.3826217338442802
15,0.949999988079071,0.9398496747016907,0.20267747044563295,0.8500000238418579,0.8846153616905212,0.3645216763019562
16,0.9750000238418579,0.976190447807312,0.09905408024787903,0.800000011920929,0.8681318759918213,0.3392712831497192
17,0.949999988079071,0.9375,0.12221132069826127,0.7749999761581421,0.8365384936332703,0.35544530153274534
18,0.925000011920929,0.9166666269302368,0.16209811270236968,0.800000011920929,0.8681318759918213,0.33984853625297545
19,0.8999999761581421,0.9040921330451965,0.20278674066066743,0.800000011920929,0.7651098966598511,0.47359415590763093
20,0.875,0.9531250596046448,0.2543228417634964,0.7749999761581421,0.8241758346557617,0.38275728821754457
21,0.949999988079071,0.9709595441818237,0.1495513290166855,0.7250000238418579,0.8351647853851318,0.41775543093681333
22,0.8999999761581421,0.9736841917037964,0.13596805110573768,0.824999988079071,0.8104396462440491,0.3692522644996643
23,0.9750000238418579,0.976190447807312,0.1174140527844429,0.824999988079071,0.833791196346283,0.43035090863704684
24,0.8999999761581421,0.9175000190734863,0.21784891486167907,0.875,0.829670250415802,0.3809704303741455
25,0.9750000238418579,0.9724310636520386,0.1423981860280037,0.875,0.829670250415802,0.3724695026874542
26,0.9750000238418579,1.0,0.07219511196017266,0.875,0.8818681240081787,0.3377077281475067
27,0.949999988079071,1.0,0.0783621221780777,0.800000011920929,0.865384578704834,0.33541297614574433
28,0.949999988079071,0.9473683834075928,0.11169603988528251,0.8500000238418579,0.8530219793319702,0.3426728755235672
29,1.0,1.0,0.06656996756792069,0.824999988079071,0.8681318163871765,0.32735183238983157
30,0.949999988079071,1.0,0.10528270415961742,0.800000011920929,0.8447802662849426,0.37551994025707247
31,0.949999988079071,0.9523809552192688,0.15884690582752228,0.875,0.829670250415802,0.36314453184604645
32,0.949999988079071,0.9648436903953552,0.12640030942857267,0.800000011920929,0.7651098966598511,0.4871866464614868
33,0.925000011920929,0.9473683834075928,0.17293695583939553,0.7749999761581421,0.8310440182685852,0.39529408812522887
34,0.8999999761581421,0.9210526347160339,0.1633107766509056,0.7749999761581421,0.848901093006134,0.3904234230518341
35,0.949999988079071,0.9769821166992188,0.11615055799484253,0.800000011920929,0.7651098966598511,0.5200992658734321
36,0.9750000238418579,0.9974937438964844,0.12329232320189476,0.800000011920929,0.839285671710968,0.39143748879432677
37,0.875,0.8888888955116272,0.2636560618877411,0.800000011920929,0.8255493640899658,0.3877198964357376
38,1.0,1.0,0.07527888268232345,0.824999988079071,0.7651098966598511,0.45980347841978075
39,0.9750000238418579,0.9772726893424988,0.08990188352763653,0.8500000238418579,0.8763736486434937,0.3412707090377808
40,0.925000011920929,0.9473683834075928,0.14113744720816612,0.8500000238418579,0.8818681240081787,0.3298521101474762
41,0.9750000238418579,1.0,0.07744918093085289,0.824999988079071,0.8585163950920105,0.33482012450695037
42,0.949999988079071,0.9601139426231384,0.13378777652978896,0.875,0.855769157409668,0.32891794443130495
43,0.9750000238418579,1.0,0.06802354007959366,0.7749999761581421,0.8818681240081787,0.3516283631324768
44,0.875,0.9285714626312256,0.17899951636791228,0.8999999761581421,0.8571427464485168,0.341222932934761
0,0.4749999940395355,0.4545454680919647,0.9700030207633972,0.5,0.5247252583503723,0.6839211225509644
1,0.5249999761581421,0.5138888955116272,0.752532160282135,0.675000011920929,0.7568681240081787,0.5569160878658295
2,0.7250000238418579,0.7826666831970215,0.6347931742668151,0.44999998807907104,0.7115384340286255,0.6185859680175781
3,0.6499999761581421,0.6666666865348816,0.5957409739494324,0.44999998807907104,0.7307692170143127,0.6261965930461884
4,0.625,0.6994948983192444,0.5704907178878784,0.675000011920929,0.8626374006271362,0.4637560427188873
5,0.800000011920929,0.8371211886405945,0.4884840965270996,0.800000011920929,0.8434065580368042,0.4292793691158295
6,0.8500000238418579,0.8684895634651184,0.4331909418106079,0.7250000238418579,0.8282967209815979,0.4438164412975311
7,0.8999999761581421,0.9287500381469727,0.34022473990917207,0.7250000238418579,0.8035714626312256,0.4516617774963379
8,0.8500000238418579,0.9078282713890076,0.33064831495285035,0.7749999761581421,0.8310439586639404,0.40623552203178404
9,0.875,0.8958333730697632,0.38586564660072326,0.699999988079071,0.7802197337150574,0.4693079054355621
10,0.824999988079071,0.8813333511352539,0.2956764817237854,0.5249999761581421,0.75,0.5771915733814239
11,0.875,0.9318181872367859,0.31035804748535156,0.7250000238418579,0.843406617641449,0.3777839124202728
12,0.8500000238418579,0.8962500095367432,0.3028257489204407,0.824999988079071,0.8543955683708191,0.34351888597011565
13,0.824999988079071,0.8387500643730164,0.350444620847702,0.800000011920929,0.8598901629447937,0.35014535784721373
14,0.8500000238418579,0.8862500786781311,0.2979743659496307,0.7250000238418579,0.8118131756782532,0.40198970437049864
15,0.875,0.9199999570846558,0.32259156703948977,0.824999988079071,0.8186812996864319,0.3688576430082321
16,0.925000011920929,0.9444444179534912,0.24647856652736663,0.8500000238418579,0.8200548887252808,0.40088757276535036
17,0.8999999761581421,0.9343433976173401,0.2698791563510895,0.7250000238418579,0.8159341216087341,0.4123461961746216
18,0.824999988079071,0.925000011920929,0.2769633740186691,0.675000011920929,0.785714328289032,0.44855788350105286
19,0.875,0.9179292917251587,0.24495956897735596,0.800000011920929,0.8159340620040894,0.3709810018539429
20,0.949999988079071,0.9924811720848083,0.20517942309379578,0.7749999761581421,0.848901093006134,0.35617455244064333
21,0.925000011920929,0.946115255355835,0.2347988396883011,0.7749999761581421,0.8351648449897766,0.3521177649497986
22,1.0,1.0,0.09662167578935624,0.7250000238418579,0.8131868243217468,0.41847891807556153
23,0.925000011920929,0.9444444179534912,0.18115430623292922,0.675000011920929,0.8228021264076233,0.44627512991428375
24,0.949999988079071,0.9386188983917236,0.15319606065750122,0.7749999761581421,0.8324176073074341,0.37554976940155027
25,0.8999999761581421,0.9244504570960999,0.25427963882684707,0.8500000238418579,0.8104395866394043,0.33496608436107633
26,0.824999988079071,0.8282828330993652,0.43280511498451235,0.8500000238418579,0.8159341216087341,0.3233482867479324
27,0.875,0.8880208134651184,0.25359049439430237,0.800000011920929,0.8543955683708191,0.3206669718027115
28,0.8999999761581421,0.9015345573425293,0.2519711658358574,0.7749999761581421,0.8379120826721191,0.34980791211128237
29,0.949999988079071,0.9545454978942871,0.1676371142268181,0.824999988079071,0.8351648449897766,0.3460044264793396
30,0.949999988079071,0.9462500214576721,0.20792540460824965,0.824999988079071,0.8681318163871765,0.33911202251911166
31,0.925000011920929,0.9248120784759521,0.2794109657406807,0.7749999761581421,0.8571428060531616,0.3319225698709488
